iteration,pid,num_targets,target_w,target_d,target_id,timestamp
1,3,10,150,450,1,1782646110482
1,3,10,150,450,2,1782646111948
1,3,10,150,450,3,1782646113166
1,3,10,150,450,4,1782646114743
1,3,10,150,450,5,1782646115785
1,3,10,150,450,6,1782646117198
1,3,10,150,450,7,1782646118193
1,3,10,150,450,8,1782646119632
1,3,10,150,450,9,1782646121115
1,3,10,150,450,10,1782646122693
1,3,10,50,250,1,1782646123948
1,3,10,50,250,2,1782646125681
1,3,10,50,250,3,1782646127097
1,3,10,50,250,4,1782646129098
1,3,10,50,250,5,1782646130382
1,3,10,50,250,6,1782646132248
1,3,10,50,250,7,1782646133997
1,3,10,50,250,8,1782646135532
1,3,10,50,250,9,1782646137247
1,3,10,50,250,10,1782646138826
1,3,10,100,350,1,1782646139833
1,3,10,100,350,2,1782646141131
1,3,10,100,350,3,1782646142181
1,3,10,100,350,4,1782646143216
1,3,10,100,350,5,1782646144764
1,3,10,100,350,6,1782646146364
1,3,10,100,350,7,1782646147813
1,3,10,100,350,8,1782646148876
1,3,10,100,350,9,1782646150464
1,3,10,100,350,10,1782646152759
1,3,10,50,350,1,1782646154009
1,3,10,50,350,2,1782646155542
1,3,10,50,350,3,1782646156791
1,3,10,50,350,4,1782646158547
1,3,10,50,350,5,1782646160043
1,3,10,50,350,6,1782646161325
1,3,10,50,350,7,1782646162800
1,3,10,50,350,8,1782646163826
1,3,10,50,350,9,1782646164959
1,3,10,50,350,10,1782646166475
1,3,10,150,350,1,1782646167197
1,3,10,150,350,2,1782646168115
1,3,10,150,350,3,1782646169059
1,3,10,150,350,4,1782646170114
1,3,10,150,350,5,1782646171182
1,3,10,150,350,6,1782646172114
1,3,10,150,350,7,1782646173081
1,3,10,150,350,8,1782646174131
1,3,10,150,350,9,1782646175076
1,3,10,150,350,10,1782646175964
1,3,10,100,250,1,1782646177032
1,3,10,100,250,2,1782646177964
1,3,10,100,250,3,1782646178876
1,3,10,100,250,4,1782646179866
1,3,10,100,250,5,1782646181032
1,3,10,100,250,6,1782646182014
1,3,10,100,250,7,1782646183013
1,3,10,100,250,8,1782646184059
1,3,10,100,250,9,1782646185200
1,3,10,100,250,10,1782646186566
1,3,10,100,450,1,1782646187647
1,3,10,100,450,2,1782646188663
1,3,10,100,450,3,1782646190276
1,3,10,100,450,4,1782646191492
1,3,10,100,450,5,1782646192614
1,3,10,100,450,6,1782646193875
1,3,10,100,450,7,1782646195113
1,3,10,100,450,8,1782646196297
1,3,10,100,450,9,1782646197591
1,3,10,100,450,10,1782646199282
1,3,10,50,450,1,1782646200780
1,3,10,50,450,2,1782646202529
1,3,10,50,450,3,1782646205463
1,3,10,50,450,4,1782646207557
1,3,10,50,450,5,1782646208841
1,3,10,50,450,6,1782646210691
1,3,10,50,450,7,1782646211849
1,3,10,50,450,8,1782646213025
1,3,10,50,450,9,1782646214149
1,3,10,50,450,10,1782646215779
1,3,10,150,250,1,1782646216907
1,3,10,150,250,2,1782646218013
1,3,10,150,250,3,1782646218998
1,3,10,150,250,4,1782646220041
1,3,10,150,250,5,1782646221212
1,3,10,150,250,6,1782646222141
1,3,10,150,250,7,1782646223080
1,3,10,150,250,8,1782646223913
1,3,10,150,250,9,1782646224779
1,3,10,150,250,10,1782646225712
2,3,10,50,250,1,1782646227031
2,3,10,50,250,2,1782646228323
2,3,10,50,250,3,1782646229831
2,3,10,50,250,4,1782646230825
2,3,10,50,250,5,1782646232180
2,3,10,50,250,6,1782646233257
2,3,10,50,250,7,1782646234462
2,3,10,50,250,8,1782646235731
2,3,10,50,250,9,1782646237264
2,3,10,50,250,10,1782646238445
2,3,10,150,450,1,1782646239373
2,3,10,150,450,2,1782646240329
2,3,10,150,450,3,1782646241857
2,3,10,150,450,4,1782646242958
2,3,10,150,450,5,1782646244095
2,3,10,150,450,6,1782646245091
2,3,10,150,450,7,1782646246290
2,3,10,150,450,8,1782646247213
2,3,10,150,450,9,1782646248180
2,3,10,150,450,10,1782646249113
2,3,10,100,450,1,1782646250246
2,3,10,100,450,2,1782646251463
2,3,10,100,450,3,1782646252574
2,3,10,100,450,4,1782646253962
2,3,10,100,450,5,1782646255129
2,3,10,100,450,6,1782646255990
2,3,10,100,450,7,1782646257429
2,3,10,100,450,8,1782646258794
2,3,10,100,450,9,1782646260806
2,3,10,100,450,10,1782646261945
2,3,10,100,350,1,1782646263213
2,3,10,100,350,2,1782646264496
2,3,10,100,350,3,1782646265806
2,3,10,100,350,4,1782646267145
2,3,10,100,350,5,1782646268145
2,3,10,100,350,6,1782646269079
2,3,10,100,350,7,1782646270112
2,3,10,100,350,8,1782646271329
2,3,10,100,350,9,1782646272379
2,3,10,100,350,10,1782646273380
2,3,10,150,350,1,1782646274328
2,3,10,150,350,2,1782646275428
2,3,10,150,350,3,1782646276345
2,3,10,150,350,4,1782646277323
2,3,10,150,350,5,1782646278207
2,3,10,150,350,6,1782646279196
