iteration,pid,num_targets,target_w,target_d,target_id,timestamp,input_method,latency
3,3,10,150,450,4,1782826548860,pose,0
3,3,10,150,450,5,1782826550591,pose,0
3,3,10,150,450,6,1782826552020,pose,0
3,3,10,150,450,7,1782826553467,pose,0
3,3,10,150,450,8,1782826556540,pose,0
3,3,10,150,450,9,1782826558213,pose,0
3,3,10,150,450,10,1782826559977,pose,0
3,3,10,50,450,1,1782826562045,pose,0
3,3,10,50,450,2,1782826563844,pose,0
3,3,10,50,450,3,1782826567005,pose,0
3,3,10,50,450,4,1782826570178,pose,0
3,3,10,50,450,5,1782826572536,pose,0
3,3,10,50,450,6,1782826574622,pose,0
3,3,10,50,450,7,1782826578956,pose,0
3,3,10,50,450,8,1782826581762,pose,0
3,3,10,50,450,9,1782826586566,pose,0
3,3,10,50,450,10,1782826588962,pose,0
3,3,10,50,250,1,1782826592232,pose,0
3,3,10,50,250,2,1782826594368,pose,0
3,3,10,50,250,3,1782826596962,pose,0
3,3,10,50,250,4,1782826599306,pose,0
3,3,10,50,250,5,1782826601501,pose,0
3,3,10,50,250,6,1782826603969,pose,0
3,3,10,50,250,7,1782826606373,pose,0
3,3,10,50,250,8,1782826609574,pose,0
3,3,10,50,250,9,1782826614701,pose,0
3,3,10,50,250,10,1782826617769,pose,0
3,3,10,150,350,1,1782826619376,pose,0
3,3,10,150,350,2,1782826621309,pose,0
3,3,10,150,350,3,1782826622778,pose,0
3,3,10,150,350,4,1782826624506,pose,0
3,3,10,150,350,5,1782826626108,pose,0
3,3,10,150,350,6,1782826627170,pose,0
3,3,10,150,350,7,1782826630050,pose,0
3,3,10,150,350,8,1782826632174,pose,0
3,3,10,150,350,9,1782826634006,pose,0
3,3,10,150,350,10,1782826635691,pose,0
3,3,10,100,450,1,1782826637544,pose,0
3,3,10,100,450,2,1782826639173,pose,0
3,3,10,100,450,3,1782826641176,pose,0
3,3,10,100,450,4,1782826643036,pose,0
3,3,10,100,450,5,1782826644844,pose,0
3,3,10,100,450,6,1782826646636,pose,0
3,3,10,100,450,7,1782826650704,pose,0
3,3,10,100,450,8,1782826652503,pose,0
3,3,10,100,450,9,1782826654307,pose,0
3,3,10,100,450,10,1782826656783,pose,0
3,3,10,150,250,1,1782826658725,pose,0
3,3,10,150,250,2,1782826660444,pose,0
3,3,10,150,250,3,1782826661716,pose,0
3,3,10,150,250,4,1782826663406,pose,0
3,3,10,150,250,5,1782826664517,pose,0
3,3,10,150,250,6,1782826666241,pose,0
3,3,10,150,250,7,1782826667445,pose,0
3,3,10,150,250,8,1782826671050,pose,0
3,3,10,150,250,9,1782826672582,pose,0
3,3,10,150,250,10,1782826674782,pose,0
3,3,10,100,350,1,1782826676319,pose,0
3,3,10,100,350,2,1782826678059,pose,0
3,3,10,100,350,3,1782826680091,pose,0
3,3,10,100,350,4,1782826681818,pose,0
3,3,10,100,350,5,1782826683611,pose,0
3,3,10,100,350,6,1782826685176,pose,0
3,3,10,100,350,7,1782826686648,pose,0
3,3,10,100,350,8,1782826688523,pose,0
3,3,10,100,350,9,1782826692115,pose,0
3,3,10,100,350,10,1782826695457,pose,0
