iteration,pid,num_targets,target_w,target_d,target_id,timestamp,input_method,latency
1,2,10,100,450,1,1782830032438,pose,0
1,2,10,100,450,2,1782830033899,pose,0
1,2,10,100,450,3,1782830035500,pose,0
1,2,10,100,450,4,1782830036535,pose,0
1,2,10,100,450,5,1782830039332,pose,0
1,2,10,100,450,6,1782830040768,pose,0
1,2,10,100,450,7,1782830041868,pose,0
1,2,10,100,450,8,1782830042901,pose,0
1,2,10,100,450,9,1782830045801,pose,0
1,2,10,100,450,10,1782830048368,pose,0
1,2,10,150,250,1,1782830049568,pose,0
1,2,10,150,250,2,1782830050701,pose,0
1,2,10,150,250,3,1782830053203,pose,0
1,2,10,150,250,4,1782830054134,pose,0
1,2,10,150,250,5,1782830055035,pose,0
1,2,10,150,250,6,1782830056035,pose,0
1,2,10,150,250,7,1782830056935,pose,0
1,2,10,150,250,8,1782830057736,pose,0
1,2,10,150,250,9,1782830058602,pose,0
1,2,10,150,250,10,1782830059435,pose,0
1,2,10,50,450,1,1782830062838,pose,0
1,2,10,50,450,2,1782830064542,pose,0
1,2,10,50,450,3,1782830066775,pose,0
1,2,10,50,450,4,1782830068608,pose,0
1,2,10,50,450,5,1782830070273,pose,0
1,2,10,50,450,6,1782830072635,pose,0
1,2,10,50,450,7,1782830074173,pose,0
1,2,10,50,450,8,1782830078006,pose,0
1,2,10,50,450,9,1782830081275,pose,0
1,2,10,50,450,10,1782830083509,pose,0
1,2,10,50,250,1,1782830087308,pose,0
1,2,10,50,250,2,1782830088641,pose,0
1,2,10,50,250,3,1782830091776,pose,0
1,2,10,50,250,4,1782830093207,pose,0
1,2,10,50,250,5,1782830094973,pose,0
1,2,10,50,250,6,1782830096406,pose,0
1,2,10,50,250,7,1782830097808,pose,0
1,2,10,50,250,8,1782830101507,pose,0
1,2,10,50,250,9,1782830102940,pose,0
1,2,10,50,250,10,1782830104143,pose,0
1,2,10,100,350,1,1782830105274,pose,0
1,2,10,100,350,2,1782830106440,pose,0
1,2,10,100,350,3,1782830107875,pose,0
1,2,10,100,350,4,1782830109041,pose,0
1,2,10,100,350,5,1782830110376,pose,0
1,2,10,100,350,6,1782830111309,pose,0
1,2,10,100,350,7,1782830112609,pose,0
1,2,10,100,350,8,1782830113743,pose,0
1,2,10,100,350,9,1782830114844,pose,0
1,2,10,100,350,10,1782830116010,pose,0
1,2,10,100,250,1,1782830117143,pose,0
1,2,10,100,250,2,1782830117879,pose,0
1,2,10,100,250,3,1782830118877,pose,0
1,2,10,100,250,4,1782830119912,pose,0
1,2,10,100,250,5,1782830120733,pose,0
1,2,10,100,250,6,1782830121398,pose,0
1,2,10,100,250,7,1782830122398,pose,0
1,2,10,100,250,8,1782830123436,pose,0
1,2,10,100,250,9,1782830124433,pose,0
1,2,10,100,250,10,1782830125468,pose,0
1,2,10,150,350,1,1782830126833,pose,0
1,2,10,150,350,2,1782830127567,pose,0
1,2,10,150,350,3,1782830128565,pose,0
1,2,10,150,350,4,1782830129299,pose,0
1,2,10,150,350,5,1782830130136,pose,0
1,2,10,150,350,6,1782830131000,pose,0
1,2,10,150,350,7,1782830132033,pose,0
1,2,10,150,350,8,1782830132833,pose,0
1,2,10,150,350,9,1782830135501,pose,0
1,2,10,150,350,10,1782830139368,pose,0
1,2,10,50,350,1,1782830140468,pose,0
1,2,10,50,350,2,1782830143501,pose,0
1,2,10,50,350,3,1782830145502,pose,0
1,2,10,50,350,4,1782830149302,pose,0
1,2,10,50,350,5,1782830150768,pose,0
1,2,10,50,350,6,1782830154169,pose,0
1,2,10,50,350,7,1782830155602,pose,0
1,2,10,50,350,8,1782830157269,pose,0
1,2,10,50,350,9,1782830158636,pose,0
1,2,10,50,350,10,1782830160336,pose,0
1,2,10,150,450,1,1782830161669,pose,0
1,2,10,150,450,2,1782830162972,pose,0
1,2,10,150,450,3,1782830164272,pose,0
1,2,10,150,450,4,1782830165609,pose,0
1,2,10,150,450,5,1782830166605,pose,0
1,2,10,150,450,6,1782830167942,pose,0
1,2,10,150,450,7,1782830168739,pose,0
1,2,10,150,450,8,1782830169940,pose,0
1,2,10,150,450,9,1782830170872,pose,0
1,2,10,150,450,10,1782830171969,pose,0
2,2,10,50,350,1,1782830175206,pose,0
2,2,10,50,350,2,1782830177008,pose,0
2,2,10,50,350,3,1782830178407,pose,0
2,2,10,50,350,4,1782830179576,pose,0
2,2,10,50,350,5,1782830181540,pose,0
2,2,10,50,350,6,1782830182539,pose,0
2,2,10,50,350,7,1782830184242,pose,0
2,2,10,50,350,8,1782830185541,pose,0
2,2,10,50,350,9,1782830189205,pose,0
2,2,10,50,350,10,1782830190307,pose,0
2,2,10,100,450,1,1782830191541,pose,0
2,2,10,100,450,2,1782830192708,pose,0
2,2,10,100,450,3,1782830197344,pose,0
2,2,10,100,450,4,1782830198609,pose,0
2,2,10,100,450,5,1782830200075,pose,0
2,2,10,100,450,6,1782830201143,pose,0
2,2,10,100,450,7,1782830202407,pose,0
2,2,10,100,450,8,1782830206643,pose,0
2,2,10,100,450,9,1782830208177,pose,0
2,2,10,100,450,10,1782830209481,pose,0
2,2,10,100,250,1,1782830210677,pose,0
2,2,10,100,250,2,1782830211581,pose,0
2,2,10,100,250,3,1782830212845,pose,0
2,2,10,100,250,4,1782830213616,pose,0
2,2,10,100,250,5,1782830214812,pose,0
2,2,10,100,250,6,1782830215752,pose,0
2,2,10,100,250,7,1782830216411,pose,0
2,2,10,100,250,8,1782830217678,pose,0
2,2,10,100,250,9,1782830218611,pose,0
2,2,10,100,250,10,1782830219784,pose,0
2,2,10,150,250,1,1782830221283,pose,0
2,2,10,150,250,2,1782830222346,pose,0
2,2,10,150,250,3,1782830222915,pose,0
2,2,10,150,250,4,1782830225116,pose,0
2,2,10,150,250,5,1782830226068,pose,0
2,2,10,150,250,6,1782830226746,pose,0
2,2,10,150,250,7,1782830227750,pose,0
2,2,10,150,250,8,1782830228347,pose,0
2,2,10,150,250,9,1782830229516,pose,0
2,2,10,150,250,10,1782830230483,pose,0
2,2,10,50,450,1,1782830235885,pose,0
