iteration,pid,num_targets,target_w,target_d,target_id,timestamp
2,3,10,50,450,7,1782645474239
2,3,10,50,450,8,1782645475738
2,3,10,50,450,9,1782645477148
2,3,10,50,450,10,1782645478815
2,3,10,50,250,1,1782645479954
2,3,10,50,250,2,1782645481223
2,3,10,50,250,3,1782645482937
2,3,10,50,250,4,1782645484149
2,3,10,50,250,5,1782645485720
2,3,10,50,250,6,1782645487219
2,3,10,50,250,7,1782645488536
2,3,10,50,250,8,1782645490104
2,3,10,50,250,9,1782645491420
2,3,10,50,250,10,1782645492865
2,3,10,100,350,1,1782645494054
2,3,10,100,350,2,1782645495355
2,3,10,100,350,3,1782645496921
2,3,10,100,350,4,1782645498548
2,3,10,100,350,5,1782645499870
2,3,10,100,350,6,1782645500952
2,3,10,100,350,7,1782645502221
2,3,10,100,350,8,1782645503437
2,3,10,100,350,9,1782645504804
2,3,10,100,350,10,1782645506203
2,3,10,100,250,1,1782645507064
2,3,10,100,250,2,1782645508152
2,3,10,100,250,3,1782645509971
2,3,10,100,250,4,1782645511147
2,3,10,100,250,5,1782645512420
2,3,10,100,250,6,1782645513536
2,3,10,100,250,7,1782645514653
2,3,10,100,250,8,1782645516186
2,3,10,100,250,9,1782645517553
2,3,10,100,250,10,1782645518732
2,3,10,150,350,1,1782645519936
2,3,10,150,350,2,1782645521186
2,3,10,150,350,3,1782645522803
2,3,10,150,350,4,1782645523997
2,3,10,150,350,5,1782645525287
2,3,10,150,350,6,1782645526336
2,3,10,150,350,7,1782645527319
2,3,10,150,350,8,1782645528398
2,3,10,150,350,9,1782645529637
2,3,10,150,350,10,1782645530786
