iteration,pid,num_targets,target_w,target_d,target_id,timestamp
1,3,10,150,350,1,1782673226622
1,3,10,150,350,2,1782673228766
1,3,10,150,350,3,1782673233522
1,3,10,150,350,4,1782673238616
1,3,10,150,350,5,1782673240888
1,3,10,150,350,6,1782673243638
1,3,10,150,350,7,1782673246121
1,3,10,150,350,8,1782673250456
1,3,10,150,350,9,1782673252738
1,3,10,150,350,10,1782673255554
1,3,10,150,450,1,1782673257270
1,3,10,150,450,2,1782673260104
1,3,10,150,450,3,1782673262370
1,3,10,150,450,4,1782673264573
1,3,10,150,450,5,1782673267120
1,3,10,150,450,6,1782673269669
1,3,10,150,450,7,1782673272770
1,3,10,150,450,8,1782673275121
1,3,10,150,450,9,1782673277806
1,3,10,150,450,10,1782673281720
1,3,10,100,250,1,1782673283488
1,3,10,100,250,2,1782673286037
1,3,10,100,250,3,1782673287953
1,3,10,100,250,4,1782673292436
1,3,10,100,250,5,1782673294636
1,3,10,100,250,6,1782673295954
1,3,10,100,250,7,1782673297736
1,3,10,100,250,8,1782673301804
1,3,10,100,250,9,1782673303459
1,3,10,100,250,10,1782673310958
1,3,10,100,450,1,1782673312959
1,3,10,100,450,2,1782673315508
1,3,10,100,450,3,1782673318058
1,3,10,100,450,4,1782673320542
1,3,10,100,450,5,1782673322874
1,3,10,100,450,6,1782673324743
1,3,10,100,450,7,1782673327491
1,3,10,100,450,8,1782673331624
1,3,10,100,450,9,1782673335246
1,3,10,100,450,10,1782673337241
1,3,10,50,450,1,1782673339753
1,3,10,50,450,2,1782673343674
1,3,10,50,450,3,1782673350086
1,3,10,50,450,4,1782673354624
1,3,10,50,450,5,1782673358341
1,3,10,50,450,6,1782673361757
1,3,10,50,450,7,1782673365202
1,3,10,50,450,8,1782673368574
1,3,10,50,450,9,1782673371474
1,3,10,50,450,10,1782673374569
1,3,10,150,250,1,1782673376224
1,3,10,150,250,2,1782673378152
1,3,10,150,250,3,1782673379874
1,3,10,150,250,4,1782673382835
1,3,10,150,250,5,1782673385109
1,3,10,150,250,6,1782673386340
1,3,10,150,250,7,1782673389373
1,3,10,150,250,8,1782673390473
1,3,10,150,250,9,1782673392607
1,3,10,150,250,10,1782673394057
1,3,10,50,350,1,1782673398323
1,3,10,50,350,2,1782673402841
1,3,10,50,350,3,1782673405801
1,3,10,50,350,4,1782673408689
1,3,10,50,350,5,1782673411439
1,3,10,50,350,6,1782673417056
1,3,10,50,350,7,1782673420291
1,3,10,50,350,8,1782673425388
1,3,10,50,350,9,1782673428290
1,3,10,50,350,10,1782673439689
1,3,10,50,250,1,1782673441617
1,3,10,50,250,2,1782673449123
1,3,10,50,250,3,1782673454589
1,3,10,50,250,4,1782673458621
1,3,10,50,250,5,1782673461589
1,3,10,50,250,6,1782673462923
1,3,10,50,250,7,1782673465584
1,3,10,50,250,8,1782673469233
1,3,10,50,250,9,1782673471922
1,3,10,50,250,10,1782673480004
1,3,10,100,350,1,1782673483733
1,3,10,100,350,2,1782673490105
1,3,10,100,350,3,1782673494437
1,3,10,100,350,4,1782673497472
1,3,10,100,350,5,1782673499816
1,3,10,100,350,6,1782673501803
1,3,10,100,350,7,1782673505599
1,3,10,100,350,8,1782673509937
1,3,10,100,350,9,1782673511653
1,3,10,100,350,10,1782673514820
2,3,10,50,450,1,1782673516754
2,3,10,50,450,2,1782673518404
2,3,10,50,450,3,1782673520887
2,3,10,50,450,4,1782673533187
2,3,10,50,450,5,1782673539103
2,3,10,50,450,6,1782673542137
2,3,10,50,450,7,1782673545019
2,3,10,50,450,8,1782673551437
2,3,10,50,450,9,1782673555015
2,3,10,50,450,10,1782673569820
2,3,10,150,350,1,1782673572019
2,3,10,150,350,2,1782673574503
2,3,10,150,350,3,1782673576636
2,3,10,150,350,4,1782673579186
2,3,10,150,350,5,1782673581603
2,3,10,150,350,6,1782673589453
2,3,10,150,350,7,1782673591718
2,3,10,150,350,8,1782673593447
2,3,10,150,350,9,1782673597369
2,3,10,150,350,10,1782673599786
2,3,10,150,250,1,1782673601085
2,3,10,150,250,2,1782673602734
2,3,10,150,250,3,1782673604735
2,3,10,150,250,4,1782673606384
2,3,10,150,250,5,1782673608318
2,3,10,150,250,6,1782673610735
2,3,10,150,250,7,1782673617554
2,3,10,150,250,8,1782673619685
2,3,10,150,250,9,1782673621613
2,3,10,150,250,10,1782673623652
2,3,10,50,250,1,1782673626952
2,3,10,50,250,2,1782673629435
2,3,10,50,250,3,1782673632119
2,3,10,50,250,4,1782673634186
2,3,10,50,250,5,1782673636868
2,3,10,50,250,6,1782673639352
2,3,10,50,250,7,1782673643280
2,3,10,50,250,8,1782673646551
2,3,10,50,250,9,1782673648334
2,3,10,50,250,10,1782673652667
2,3,10,150,450,1,1782673654536
2,3,10,150,450,2,1782673657151
2,3,10,150,450,3,1782673659768
2,3,10,150,450,4,1782673663734
2,3,10,150,450,5,1782673665868
2,3,10,150,450,6,1782673674368
2,3,10,150,450,7,1782673679395
2,3,10,150,450,8,1782673681052
2,3,10,150,450,9,1782673686667
2,3,10,150,450,10,1782673689134
2,3,10,100,250,1,1782673690650
2,3,10,100,250,2,1782673694233
2,3,10,100,250,3,1782673697583
2,3,10,100,250,4,1782673698883
2,3,10,100,250,5,1782673701234
2,3,10,100,250,6,1782673702333
2,3,10,100,250,7,1782673704599
2,3,10,100,250,8,1782673705917
2,3,10,100,250,9,1782673708052
2,3,10,100,250,10,1782673710184
2,3,10,100,450,1,1782673713216
2,3,10,100,450,2,1782673717616
2,3,10,100,450,3,1782673719828
2,3,10,100,450,4,1782673724916
2,3,10,100,450,5,1782673728366
2,3,10,100,450,6,1782673730778
2,3,10,100,450,7,1782673733215
2,3,10,100,450,8,1782673742277
2,3,10,100,450,9,1782673744682
2,3,10,100,450,10,1782673747477
2,3,10,50,350,1,1782673749881
2,3,10,50,350,2,1782673756916
2,3,10,50,350,3,1782673764931
2,3,10,50,350,4,1782673768449
2,3,10,50,350,5,1782673773615
2,3,10,50,350,6,1782673777682
2,3,10,50,350,7,1782673780193
2,3,10,50,350,8,1782673783081
2,3,10,50,350,9,1782673785365
2,3,10,50,350,10,1782673790251
2,3,10,100,350,1,1782673792514
2,3,10,100,350,2,1782673794243
2,3,10,100,350,3,1782673796926
2,3,10,100,350,4,1782673802098
2,3,10,100,350,5,1782673804514
2,3,10,100,350,6,1782673806497
2,3,10,100,350,7,1782673809809
2,3,10,100,350,8,1782673812565
2,3,10,100,350,9,1782673815114
2,3,10,100,350,10,1782673817513
