iteration,pid,num_targets,target_w,target_d,target_id,timestamp,input_method,latency
1,1,10,50,250,6,1782827186948,pose,0
1,1,10,50,250,7,1782827188327,pose,0
1,1,10,50,250,8,1782827189977,pose,0
1,1,10,50,250,9,1782827191493,pose,0
1,1,10,50,250,10,1782827193832,pose,0
1,1,10,150,350,1,1782827194661,pose,0
1,1,10,150,350,2,1782827196065,pose,0
1,1,10,150,350,3,1782827197382,pose,0
1,1,10,150,350,4,1782827200894,pose,0
1,1,10,150,350,5,1782827208193,pose,0
1,1,10,150,350,6,1782827209643,pose,0
1,1,10,150,350,7,1782827211777,pose,0
1,1,10,150,350,8,1782827213361,pose,0
1,1,10,150,350,9,1782827215016,pose,0
1,1,10,150,350,10,1782827216527,pose,0
1,1,10,50,350,1,1782827217898,pose,0
1,1,10,50,350,2,1782827221144,pose,0
1,1,10,50,350,3,1782827224198,pose,0
1,1,10,50,350,4,1782827226410,pose,0
1,1,10,50,350,5,1782827228332,pose,0
1,1,10,50,350,6,1782827232543,pose,0
1,1,10,50,350,7,1782827235227,pose,0
1,1,10,50,350,8,1782827237777,pose,0
1,1,10,50,350,9,1782827240048,pose,0
1,1,10,50,350,10,1782827242247,pose,0
1,1,10,100,250,1,1782827243493,pose,0
1,1,10,100,250,2,1782827244732,pose,0
1,1,10,100,250,3,1782827245897,pose,0
1,1,10,100,250,4,1782827248448,pose,0
1,1,10,100,250,5,1782827249727,pose,0
1,1,10,100,250,6,1782827250965,pose,0
1,1,10,100,250,7,1782827252198,pose,0
1,1,10,100,250,8,1782827253377,pose,0
1,1,10,100,250,9,1782827254615,pose,0
1,1,10,100,250,10,1782827255716,pose,0
2,1,10,150,350,1,1782827257849,pose,0
2,1,10,150,350,2,1782827260432,pose,0
2,1,10,150,350,3,1782827261665,pose,0
2,1,10,150,350,4,1782827266976,pose,0
2,1,10,150,350,5,1782827268560,pose,0
2,1,10,150,350,6,1782827269800,pose,0
2,1,10,150,350,7,1782827271115,pose,0
2,1,10,150,350,8,1782827273448,pose,0
2,1,10,150,350,9,1782827274760,pose,0
2,1,10,150,350,10,1782827276065,pose,0
2,1,10,50,450,1,1782827278064,pose,0
2,1,10,50,450,2,1782827280548,pose,0
2,1,10,50,450,3,1782827282132,pose,0
2,1,10,50,450,4,1782827283993,pose,0
2,1,10,50,450,5,1782827285915,pose,0
2,1,10,50,450,6,1782827287980,pose,0
2,1,10,50,450,7,1782827289981,pose,0
2,1,10,50,450,8,1782827292326,pose,0
2,1,10,50,450,9,1782827294864,pose,0
2,1,10,50,450,10,1782827297282,pose,0
2,1,10,100,250,1,1782827298315,pose,0
2,1,10,100,250,2,1782827299483,pose,0
2,1,10,100,250,3,1782827300660,pose,0
2,1,10,100,250,4,1782827301759,pose,0
2,1,10,100,250,5,1782827302932,pose,0
2,1,10,100,250,6,1782827304859,pose,0
2,1,10,100,250,7,1782827306164,pose,0
2,1,10,100,250,8,1782827307330,pose,0
2,1,10,100,250,9,1782827308577,pose,0
2,1,10,100,250,10,1782827309682,pose,0
2,1,10,100,450,1,1782827310914,pose,0
2,1,10,100,450,2,1782827314533,pose,0
2,1,10,100,450,3,1782827316215,pose,0
2,1,10,100,450,4,1782827317799,pose,0
2,1,10,100,450,5,1782827319315,pose,0
2,1,10,100,450,6,1782827320830,pose,0
2,1,10,100,450,7,1782827323115,pose,0
2,1,10,100,450,8,1782827324626,pose,0
2,1,10,100,450,9,1782827326210,pose,0
2,1,10,100,450,10,1782827328277,pose,0
2,1,10,150,250,1,1782827329410,pose,0
2,1,10,150,250,2,1782827330443,pose,0
2,1,10,150,250,3,1782827331477,pose,0
2,1,10,150,250,4,1782827332510,pose,0
2,1,10,150,250,5,1782827334364,pose,0
2,1,10,150,250,6,1782827335748,pose,0
2,1,10,150,250,7,1782827337193,pose,0
2,1,10,150,250,8,1782827338365,pose,0
2,1,10,150,250,9,1782827339881,pose,0
2,1,10,150,250,10,1782827340776,pose,0
2,1,10,50,350,1,1782827342014,pose,0
2,1,10,50,350,2,1782827344360,pose,0
2,1,10,50,350,3,1782827350032,pose,0
2,1,10,50,350,4,1782827352864,pose,0
2,1,10,50,350,5,1782827354381,pose,0
2,1,10,50,350,6,1782827357343,pose,0
2,1,10,50,350,7,1782827359065,pose,0
2,1,10,50,350,8,1782827360847,pose,0
2,1,10,50,350,9,1782827362610,pose,0
2,1,10,50,350,10,1782827364676,pose,0
2,1,10,100,350,1,1782827365915,pose,0
2,1,10,100,350,2,1782827367498,pose,0
2,1,10,100,350,3,1782827368943,pose,0
2,1,10,100,350,4,1782827370460,pose,0
2,1,10,100,350,5,1782827372597,pose,0
2,1,10,100,350,6,1782827373897,pose,0
2,1,10,100,350,7,1782827375214,pose,0
2,1,10,100,350,8,1782827376592,pose,0
2,1,10,100,350,9,1782827377964,pose,0
2,1,10,100,350,10,1782827379130,pose,0
2,1,10,50,250,1,1782827381063,pose,0
2,1,10,50,250,2,1782827382513,pose,0
2,1,10,50,250,3,1782827383814,pose,0
2,1,10,50,250,4,1782827385992,pose,0
2,1,10,50,250,5,1782827387297,pose,0
2,1,10,50,250,6,1782827389015,pose,0
2,1,10,50,250,7,1782827391159,pose,0
2,1,10,50,250,8,1782827394596,pose,0
2,1,10,50,250,9,1782827396531,pose,0
2,1,10,50,250,10,1782827399975,pose,0
2,1,10,150,450,1,1782827401764,pose,0
2,1,10,150,450,2,1782827403281,pose,0
2,1,10,150,450,3,1782827405209,pose,0
2,1,10,150,450,4,1782827406863,pose,0
2,1,10,150,450,5,1782827410098,pose,0
2,1,10,150,450,6,1782827411542,pose,0
2,1,10,150,450,7,1782827413059,pose,0
2,1,10,150,450,8,1782827414364,pose,0
2,1,10,150,450,9,1782827415609,pose,0
2,1,10,150,450,10,1782827416709,pose,0
3,1,10,100,250,1,1782827417597,pose,0
3,1,10,100,250,2,1782827418698,pose,0
3,1,10,100,250,3,1782827420214,pose,0
3,1,10,100,250,4,1782827421463,pose,0
3,1,10,100,250,5,1782827422563,pose,0
3,1,10,100,250,6,1782827423731,pose,0
3,1,10,100,250,7,1782827425115,pose,0
3,1,10,100,250,8,1782827426831,pose,0
3,1,10,100,250,9,1782827428131,pose,0
3,1,10,100,250,10,1782827429380,pose,0
3,1,10,50,350,1,1782827430414,pose,0
3,1,10,50,350,2,1782827431796,pose,0
3,1,10,50,350,3,1782827433792,pose,0
3,1,10,50,350,4,1782827435230,pose,0
3,1,10,50,350,5,1782827436959,pose,0
3,1,10,50,350,6,1782827438059,pose,0
3,1,10,50,350,7,1782827439981,pose,0
3,1,10,50,350,8,1782827441464,pose,0
3,1,10,50,350,9,1782827443259,pose,0
3,1,10,50,350,10,1782827444979,pose,0
3,1,10,50,450,1,1782827446212,pose,0
3,1,10,50,450,2,1782827447729,pose,0
3,1,10,50,450,3,1782827449879,pose,0
3,1,10,50,450,4,1782827452280,pose,0
3,1,10,50,450,5,1782827453731,pose,0
3,1,10,50,450,6,1782827456347,pose,0
3,1,10,50,450,7,1782827457996,pose,0
3,1,10,50,450,8,1782827459997,pose,0
3,1,10,50,450,9,1782827462613,pose,0
3,1,10,50,450,10,1782827465231,pose,0
3,1,10,150,350,1,1782827466397,pose,0
3,1,10,150,350,2,1782827467364,pose,0
3,1,10,150,350,3,1782827468463,pose,0
3,1,10,150,350,4,1782827469709,pose,0
3,1,10,150,350,5,1782827470742,pose,0
3,1,10,150,350,6,1782827473213,pose,0
3,1,10,150,350,7,1782827474598,pose,0
3,1,10,150,350,8,1782827475564,pose,0
3,1,10,150,350,9,1782827476797,pose,0
3,1,10,150,350,10,1782827477830,pose,0
3,1,10,100,350,1,1782827478798,pose,0
3,1,10,100,350,2,1782827479964,pose,0
3,1,10,100,350,3,1782827481131,pose,0
3,1,10,100,350,4,1782827482647,pose,0
3,1,10,100,350,5,1782827484580,pose,0
3,1,10,100,350,6,1782827485964,pose,0
3,1,10,100,350,7,1782827487409,pose,0
3,1,10,100,350,8,1782827489475,pose,0
3,1,10,100,350,9,1782827491130,pose,0
3,1,10,100,350,10,1782827492713,pose,0
3,1,10,150,450,1,1782827493746,pose,0
3,1,10,150,450,2,1782827495113,pose,0
3,1,10,150,450,3,1782827497014,pose,0
3,1,10,150,450,4,1782827498392,pose,0
3,1,10,150,450,5,1782827499975,pose,0
3,1,10,150,450,6,1782827501346,pose,0
3,1,10,150,450,7,1782827502863,pose,0
3,1,10,150,450,8,1782827504247,pose,0
3,1,10,150,450,9,1782827505692,pose,0
3,1,10,150,450,10,1782827506996,pose,0
3,1,10,50,250,1,1782827508579,pose,0
3,1,10,50,250,2,1782827510096,pose,0
3,1,10,50,250,3,1782827511342,pose,0
3,1,10,50,250,4,1782827512579,pose,0
3,1,10,50,250,5,1782827513892,pose,0
3,1,10,50,250,6,1782827515879,pose,0
3,1,10,50,250,7,1782827517059,pose,0
3,1,10,50,250,8,1782827519125,pose,0
3,1,10,50,250,9,1782827521462,pose,0
3,1,10,50,250,10,1782827523179,pose,0
3,1,10,100,450,1,1782827524425,pose,0
3,1,10,100,450,2,1782827526280,pose,0
3,1,10,100,450,3,1782827528697,pose,0
3,1,10,100,450,4,1782827530075,pose,0
3,1,10,100,450,5,1782827531658,pose,0
3,1,10,100,450,6,1782827533030,pose,0
3,1,10,100,450,7,1782827534613,pose,0
3,1,10,100,450,8,1782827536758,pose,0
3,1,10,100,450,9,1782827538408,pose,0
3,1,10,100,450,10,1782827540216,pose,0
3,1,10,150,250,1,1782827541204,pose,0
3,1,10,150,250,2,1782827542237,pose,0
3,1,10,150,250,3,1782827543337,pose,0
3,1,10,150,250,4,1782827544437,pose,0
3,1,10,150,250,5,1782827545337,pose,0
3,1,10,150,250,6,1782827546370,pose,0
3,1,10,150,250,7,1782827547337,pose,0
3,1,10,150,250,8,1782827548504,pose,0
3,1,10,150,250,9,1782827549374,pose,0
3,1,10,150,250,10,1782827550299,pose,0
