iteration,pid,num_targets,target_w,target_d,target_id,timestamp,input_method,latency
1,2,10,50,350,2,1782830617191,touchpad,0
1,2,10,50,350,3,1782830618108,touchpad,0
1,2,10,50,350,4,1782830619027,touchpad,0
1,2,10,50,350,5,1782830619757,touchpad,0
1,2,10,50,350,6,1782830620478,touchpad,0
1,2,10,50,350,7,1782830621275,touchpad,0
1,2,10,50,350,8,1782830622162,touchpad,0
1,2,10,50,350,9,1782830622974,touchpad,0
1,2,10,50,350,10,1782830623679,touchpad,0
1,2,10,100,450,1,1782830624374,touchpad,0
1,2,10,100,450,2,1782830625596,touchpad,0
1,2,10,100,450,3,1782830626275,touchpad,0
1,2,10,100,450,4,1782830627324,touchpad,0
1,2,10,100,450,5,1782830627962,touchpad,0
1,2,10,100,450,6,1782830628775,touchpad,0
1,2,10,100,450,7,1782830629790,touchpad,0
1,2,10,100,450,8,1782830630612,touchpad,0
1,2,10,100,450,9,1782830631507,touchpad,0
1,2,10,100,450,10,1782830632240,touchpad,0
1,2,10,150,450,1,1782830632991,touchpad,0
1,2,10,150,450,2,1782830633646,touchpad,0
1,2,10,150,450,3,1782830634308,touchpad,0
1,2,10,150,450,4,1782830634990,touchpad,0
1,2,10,150,450,5,1782830635524,touchpad,0
1,2,10,150,450,6,1782830636113,touchpad,0
1,2,10,150,450,7,1782830636674,touchpad,0
1,2,10,150,450,8,1782830637558,touchpad,0
1,2,10,150,450,9,1782830638181,touchpad,0
1,2,10,150,450,10,1782830638809,touchpad,0
1,2,10,150,350,1,1782830639612,touchpad,0
1,2,10,150,350,2,1782830640324,touchpad,0
1,2,10,150,350,3,1782830640849,touchpad,0
1,2,10,150,350,4,1782830641364,touchpad,0
1,2,10,150,350,5,1782830641857,touchpad,0
1,2,10,150,350,6,1782830642392,touchpad,0
1,2,10,150,350,7,1782830642914,touchpad,0
1,2,10,150,350,8,1782830643458,touchpad,0
1,2,10,150,350,9,1782830644146,touchpad,0
1,2,10,150,350,10,1782830644641,touchpad,0
1,2,10,150,250,1,1782830645324,touchpad,0
1,2,10,150,250,2,1782830645912,touchpad,0
1,2,10,150,250,3,1782830646442,touchpad,0
1,2,10,150,250,4,1782830646940,touchpad,0
1,2,10,150,250,5,1782830647428,touchpad,0
1,2,10,150,250,6,1782830647975,touchpad,0
1,2,10,150,250,7,1782830648492,touchpad,0
1,2,10,150,250,8,1782830648974,touchpad,0
1,2,10,150,250,9,1782830649491,touchpad,0
1,2,10,150,250,10,1782830649948,touchpad,0
2,2,10,100,350,1,1782830650624,touchpad,0
2,2,10,100,350,2,1782830651199,touchpad,0
2,2,10,100,350,3,1782830651725,touchpad,0
2,2,10,100,350,4,1782830652279,touchpad,0
2,2,10,100,350,5,1782830652815,touchpad,0
2,2,10,100,350,6,1782830653391,touchpad,0
2,2,10,100,350,7,1782830653963,touchpad,0
2,2,10,100,350,8,1782830654857,touchpad,0
2,2,10,100,350,9,1782830655828,touchpad,0
2,2,10,100,350,10,1782830656391,touchpad,0
2,2,10,150,450,1,1782830657046,touchpad,0
2,2,10,150,450,2,1782830657614,touchpad,0
2,2,10,150,450,3,1782830658142,touchpad,0
2,2,10,150,450,4,1782830658693,touchpad,0
2,2,10,150,450,5,1782830659191,touchpad,0
2,2,10,150,450,6,1782830659741,touchpad,0
2,2,10,150,450,7,1782830660259,touchpad,0
2,2,10,150,450,8,1782830661009,touchpad,0
2,2,10,150,450,9,1782830661548,touchpad,0
2,2,10,150,450,10,1782830662096,touchpad,0
2,2,10,50,450,1,1782830663183,touchpad,0
2,2,10,50,450,2,1782830663957,touchpad,0
2,2,10,50,450,3,1782830665145,touchpad,0
2,2,10,50,450,4,1782830665991,touchpad,0
2,2,10,50,450,5,1782830666742,touchpad,0
2,2,10,50,450,6,1782830667528,touchpad,0
2,2,10,50,450,7,1782830668546,touchpad,0
2,2,10,50,450,8,1782830669425,touchpad,0
2,2,10,50,450,9,1782830670160,touchpad,0
2,2,10,50,450,10,1782830670991,touchpad,0
2,2,10,50,350,1,1782830672025,touchpad,0
2,2,10,50,350,2,1782830672859,touchpad,0
2,2,10,50,350,3,1782830673491,touchpad,0
2,2,10,50,350,4,1782830674313,touchpad,0
2,2,10,50,350,5,1782830675008,touchpad,0
2,2,10,50,350,6,1782830675792,touchpad,0
2,2,10,50,350,7,1782830676482,touchpad,0
2,2,10,50,350,8,1782830677208,touchpad,0
2,2,10,50,350,9,1782830677948,touchpad,0
2,2,10,50,350,10,1782830678624,touchpad,0
2,2,10,150,250,1,1782830679782,touchpad,0
2,2,10,150,250,2,1782830680291,touchpad,0
2,2,10,150,250,3,1782830680714,touchpad,0
2,2,10,150,250,4,1782830681194,touchpad,0
2,2,10,150,250,5,1782830681657,touchpad,0
2,2,10,150,250,6,1782830682126,touchpad,0
2,2,10,150,250,7,1782830682595,touchpad,0
2,2,10,150,250,8,1782830683490,touchpad,0
2,2,10,150,250,9,1782830684061,touchpad,0
2,2,10,150,250,10,1782830684525,touchpad,0
2,2,10,100,450,1,1782830685578,touchpad,0
2,2,10,100,450,2,1782830686508,touchpad,0
2,2,10,100,450,3,1782830687180,touchpad,0
2,2,10,100,450,4,1782830687857,touchpad,0
2,2,10,100,450,5,1782830688491,touchpad,0
2,2,10,100,450,6,1782830689113,touchpad,0
2,2,10,100,450,7,1782830690691,touchpad,0
2,2,10,100,450,8,1782830691526,touchpad,0
2,2,10,100,450,9,1782830692157,touchpad,0
2,2,10,100,450,10,1782830692979,touchpad,0
2,2,10,50,250,1,1782830693858,touchpad,0
2,2,10,50,250,2,1782830694578,touchpad,0
2,2,10,50,250,3,1782830695641,touchpad,0
2,2,10,50,250,4,1782830696396,touchpad,0
2,2,10,50,250,5,1782830697124,touchpad,0
2,2,10,50,250,6,1782830697849,touchpad,0
2,2,10,50,250,7,1782830698643,touchpad,0
2,2,10,50,250,8,1782830699358,touchpad,0
2,2,10,50,250,9,1782830700045,touchpad,0
2,2,10,50,250,10,1782830701278,touchpad,0
2,2,10,150,350,1,1782830701961,touchpad,0
2,2,10,150,350,2,1782830702424,touchpad,0
2,2,10,150,350,3,1782830703349,touchpad,0
2,2,10,150,350,4,1782830704158,touchpad,0
2,2,10,150,350,5,1782830704681,touchpad,0
2,2,10,150,350,6,1782830705474,touchpad,0
2,2,10,150,350,7,1782830706374,touchpad,0
2,2,10,150,350,8,1782830706925,touchpad,0
2,2,10,150,350,9,1782830707458,touchpad,0
2,2,10,150,350,10,1782830707948,touchpad,0
2,2,10,100,250,1,1782830708574,touchpad,0
2,2,10,100,250,2,1782830709274,touchpad,0
2,2,10,100,250,3,1782830709826,touchpad,0
2,2,10,100,250,4,1782830710691,touchpad,0
2,2,10,100,250,5,1782830711347,touchpad,0
2,2,10,100,250,6,1782830711874,touchpad,0
2,2,10,100,250,7,1782830712410,touchpad,0
2,2,10,100,250,8,1782830712974,touchpad,0
2,2,10,100,250,9,1782830713491,touchpad,0
2,2,10,100,250,10,1782830714061,touchpad,0
3,2,10,150,350,1,1782830714758,touchpad,0
3,2,10,150,350,2,1782830715615,touchpad,0
3,2,10,150,350,3,1782830716408,touchpad,0
3,2,10,150,350,4,1782830716928,touchpad,0
3,2,10,150,350,5,1782830717414,touchpad,0
3,2,10,150,350,6,1782830718008,touchpad,0
3,2,10,150,350,7,1782830718479,touchpad,0
3,2,10,150,350,8,1782830718948,touchpad,0
3,2,10,150,350,9,1782830719676,touchpad,0
3,2,10,150,350,10,1782830720508,touchpad,0
3,2,10,100,350,1,1782830721294,touchpad,0
3,2,10,100,350,2,1782830721991,touchpad,0
3,2,10,100,350,3,1782830722576,touchpad,0
3,2,10,100,350,4,1782830723910,touchpad,0
3,2,10,100,350,5,1782830724791,touchpad,0
3,2,10,100,350,6,1782830725491,touchpad,0
3,2,10,100,350,7,1782830726042,touchpad,0
3,2,10,100,350,8,1782830726724,touchpad,0
3,2,10,100,350,9,1782830727341,touchpad,0
3,2,10,100,350,10,1782830727975,touchpad,0
3,2,10,50,350,1,1782830728825,touchpad,0
3,2,10,50,350,2,1782830730240,touchpad,0
3,2,10,50,350,3,1782830731009,touchpad,0
3,2,10,50,350,4,1782830731808,touchpad,0
3,2,10,50,350,5,1782830732593,touchpad,0
3,2,10,50,350,6,1782830733458,touchpad,0
3,2,10,50,350,7,1782830734211,touchpad,0
3,2,10,50,350,8,1782830734907,touchpad,0
3,2,10,50,350,9,1782830735782,touchpad,0
3,2,10,50,350,10,1782830736492,touchpad,0
3,2,10,150,250,1,1782830737144,touchpad,0
3,2,10,150,250,2,1782830737624,touchpad,0
3,2,10,150,250,3,1782830738125,touchpad,0
3,2,10,150,250,4,1782830738643,touchpad,0
3,2,10,150,250,5,1782830739107,touchpad,0
3,2,10,150,250,6,1782830739607,touchpad,0
3,2,10,150,250,7,1782830740094,touchpad,0
3,2,10,150,250,8,1782830740608,touchpad,0
3,2,10,150,250,9,1782830741059,touchpad,0
3,2,10,150,250,10,1782830741527,touchpad,0
3,2,10,100,250,1,1782830742424,touchpad,0
3,2,10,100,250,2,1782830742874,touchpad,0
3,2,10,100,250,3,1782830743445,touchpad,0
3,2,10,100,250,4,1782830743991,touchpad,0
3,2,10,100,250,5,1782830745274,touchpad,0
3,2,10,100,250,6,1782830745809,touchpad,0
3,2,10,100,250,7,1782830746264,touchpad,0
3,2,10,100,250,8,1782830746758,touchpad,0
3,2,10,100,250,9,1782830747326,touchpad,0
3,2,10,100,250,10,1782830747844,touchpad,0
3,2,10,100,450,1,1782830748591,touchpad,0
3,2,10,100,450,2,1782830749496,touchpad,0
3,2,10,100,450,3,1782830750292,touchpad,0
3,2,10,100,450,4,1782830750942,touchpad,0
3,2,10,100,450,5,1782830751731,touchpad,0
3,2,10,100,450,6,1782830752407,touchpad,0
3,2,10,100,450,7,1782830753197,touchpad,0
3,2,10,100,450,8,1782830753992,touchpad,0
3,2,10,100,450,9,1782830755008,touchpad,0
3,2,10,100,450,10,1782830755774,touchpad,0
3,2,10,150,450,1,1782830756379,touchpad,0
3,2,10,150,450,2,1782830757691,touchpad,0
3,2,10,150,450,3,1782830758280,touchpad,0
3,2,10,150,450,4,1782830758808,touchpad,0
3,2,10,150,450,5,1782830759308,touchpad,0
3,2,10,150,450,6,1782830760208,touchpad,0
3,2,10,150,450,7,1782830760691,touchpad,0
3,2,10,150,450,8,1782830761408,touchpad,0
3,2,10,150,450,9,1782830762312,touchpad,0
3,2,10,150,450,10,1782830762874,touchpad,0
3,2,10,50,250,1,1782830763741,touchpad,0
3,2,10,50,250,2,1782830764464,touchpad,0
3,2,10,50,250,3,1782830765092,touchpad,0
3,2,10,50,250,4,1782830765791,touchpad,0
3,2,10,50,250,5,1782830767049,touchpad,0
3,2,10,50,250,6,1782830767725,touchpad,0
3,2,10,50,250,7,1782830768395,touchpad,0
3,2,10,50,250,8,1782830769374,touchpad,0
3,2,10,50,250,9,1782830770091,touchpad,0
3,2,10,50,250,10,1782830770941,touchpad,0
3,2,10,50,450,1,1782830771841,touchpad,0
3,2,10,50,450,2,1782830773081,touchpad,0
3,2,10,50,450,3,1782830773959,touchpad,0
3,2,10,50,450,4,1782830774725,touchpad,0
3,2,10,50,450,5,1782830775565,touchpad,0
3,2,10,50,450,6,1782830776426,touchpad,0
3,2,10,50,450,7,1782830777227,touchpad,0
3,2,10,50,450,8,1782830778208,touchpad,0
3,2,10,50,450,9,1782830779063,touchpad,0
3,2,10,50,450,10,1782830779928,touchpad,0
