iteration,pid,num_targets,target_w,target_d,target_id,timestamp
1,3,10,100,250,1,1782643974244
1,3,10,100,250,2,1782643975509
1,3,10,100,250,3,1782643976578
1,3,10,100,250,4,1782643977612
1,3,10,100,250,5,1782643978479
1,3,10,100,250,6,1782643979360
1,3,10,100,250,7,1782643980439
1,3,10,100,250,8,1782643981527
1,3,10,100,250,9,1782643983439
1,3,10,100,250,10,1782643984309
1,3,10,100,450,1,1782643985161
1,3,10,100,450,2,1782643986139
1,3,10,100,450,3,1782643987256
1,3,10,100,450,4,1782643988776
1,3,10,100,450,5,1782643989693
1,3,10,100,450,6,1782643990576
1,3,10,100,450,7,1782643992243
1,3,10,100,450,8,1782643993476
1,3,10,100,450,9,1782643994356
1,3,10,100,450,10,1782643995356
1,3,10,50,350,1,1782643996239
1,3,10,50,350,2,1782643997160
1,3,10,50,350,3,1782643998876
1,3,10,50,350,4,1782643999942
1,3,10,50,350,5,1782644000893
1,3,10,50,350,6,1782644001994
1,3,10,50,350,7,1782644004276
1,3,10,50,350,8,1782644005405
1,3,10,50,350,9,1782644006259
1,3,10,50,350,10,1782644007189
1,3,10,50,450,1,1782644007972
1,3,10,50,450,2,1782644008992
1,3,10,50,450,3,1782644010222
1,3,10,50,450,4,1782644011126
1,3,10,50,450,5,1782644012076
1,3,10,50,450,6,1782644013675
1,3,10,50,450,7,1782644014675
1,3,10,50,450,8,1782644015905
1,3,10,50,450,9,1782644016826
1,3,10,50,450,10,1782644017975
1,3,10,150,450,1,1782644018806
1,3,10,150,450,2,1782644019671
1,3,10,150,450,3,1782644020772
1,3,10,150,450,4,1782644021795
1,3,10,150,450,5,1782644022626
1,3,10,150,450,6,1782644023693
1,3,10,150,450,7,1782644024759
1,3,10,150,450,8,1782644025727
1,3,10,150,450,9,1782644026543
1,3,10,150,450,10,1782644027326
1,3,10,150,250,1,1782644028159
1,3,10,150,250,2,1782644029038
1,3,10,150,250,3,1782644030626
1,3,10,150,250,4,1782644031676
1,3,10,150,250,5,1782644032388
1,3,10,150,250,6,1782644033204
1,3,10,150,250,7,1782644034221
1,3,10,150,250,8,1782644034975
1,3,10,150,250,9,1782644035792
1,3,10,150,250,10,1782644036421
1,3,10,150,350,1,1782644037171
1,3,10,150,350,2,1782644037810
1,3,10,150,350,3,1782644038538
1,3,10,150,350,4,1782644039292
1,3,10,150,350,5,1782644040077
1,3,10,150,350,6,1782644040854
1,3,10,150,350,7,1782644042071
1,3,10,150,350,8,1782644042821
1,3,10,150,350,9,1782644043708
1,3,10,150,350,10,1782644044541
1,3,10,100,350,1,1782644045358
1,3,10,100,350,2,1782644046304
1,3,10,100,350,3,1782644047010
1,3,10,100,350,4,1782644047675
1,3,10,100,350,5,1782644048654
1,3,10,100,350,6,1782644049591
1,3,10,100,350,7,1782644050392
1,3,10,100,350,8,1782644051375
1,3,10,100,350,9,1782644052288
1,3,10,100,350,10,1782644053041
1,3,10,50,250,1,1782644053924
1,3,10,50,250,2,1782644054787
1,3,10,50,250,3,1782644055787
1,3,10,50,250,4,1782644056554
1,3,10,50,250,5,1782644057342
1,3,10,50,250,6,1782644058004
1,3,10,50,250,7,1782644058708
1,3,10,50,250,8,1782644059454
1,3,10,50,250,9,1782644060207
1,3,10,50,250,10,1782644060974
2,3,10,50,450,1,1782644061724
2,3,10,50,450,2,1782644062924
2,3,10,50,450,3,1782644064004
2,3,10,50,450,4,1782644065358
2,3,10,50,450,5,1782644066324
2,3,10,50,450,6,1782644067621
2,3,10,50,450,7,1782644068574
2,3,10,50,450,8,1782644069758
2,3,10,50,450,9,1782644071092
2,3,10,50,450,10,1782644072407
2,3,10,50,350,1,1782644073454
2,3,10,50,350,2,1782644074357
2,3,10,50,350,3,1782644075091
2,3,10,50,350,4,1782644075841
2,3,10,50,350,5,1782644076707
2,3,10,50,350,6,1782644078007
2,3,10,50,350,7,1782644078907
2,3,10,50,350,8,1782644080009
2,3,10,50,350,9,1782644080837
2,3,10,50,350,10,1782644081925
2,3,10,100,450,1,1782644082687
2,3,10,100,450,2,1782644083741
2,3,10,100,450,3,1782644084620
2,3,10,100,450,4,1782644085340
2,3,10,100,450,5,1782644086240
2,3,10,100,450,6,1782644087154
2,3,10,100,450,7,1782644087859
2,3,10,100,450,8,1782644088607
2,3,10,100,450,9,1782644089357
2,3,10,100,450,10,1782644090087
2,3,10,150,450,1,1782644090574
2,3,10,150,450,2,1782644091226
2,3,10,150,450,3,1782644091903
2,3,10,150,450,4,1782644092536
2,3,10,150,450,5,1782644093203
2,3,10,150,450,6,1782644094053
2,3,10,150,450,7,1782644094620
2,3,10,150,450,8,1782644095320
2,3,10,150,450,9,1782644095924
2,3,10,150,450,10,1782644096720
2,3,10,50,250,1,1782644097857
2,3,10,50,250,2,1782644098627
2,3,10,50,250,3,1782644099457
2,3,10,50,250,4,1782644100225
2,3,10,50,250,5,1782644101008
2,3,10,50,250,6,1782644101740
2,3,10,50,250,7,1782644102556
2,3,10,50,250,8,1782644103320
2,3,10,50,250,9,1782644104303
2,3,10,50,250,10,1782644105203
2,3,10,100,350,1,1782644105942
2,3,10,100,350,2,1782644106691
2,3,10,100,350,3,1782644107653
2,3,10,100,350,4,1782644108625
2,3,10,100,350,5,1782644109369
2,3,10,100,350,6,1782644110390
2,3,10,100,350,7,1782644111370
2,3,10,100,350,8,1782644112140
2,3,10,100,350,9,1782644112919
2,3,10,100,350,10,1782644113773
2,3,10,150,350,1,1782644114703
2,3,10,150,350,2,1782644115386
2,3,10,150,350,3,1782644116140
2,3,10,150,350,4,1782644116890
2,3,10,150,350,5,1782644117569
2,3,10,150,350,6,1782644118403
2,3,10,150,350,7,1782644119153
2,3,10,150,350,8,1782644119923
2,3,10,150,350,9,1782644120769
2,3,10,150,350,10,1782644121369
2,3,10,100,250,1,1782644122158
