iteration,pid,num_targets,target_w,target_d,target_id,timestamp,input_method,latency
2,1,10,50,350,7,1782827636609,touchpad,0
2,1,10,50,350,8,1782827637191,touchpad,0
2,1,10,50,350,9,1782827637754,touchpad,0
2,1,10,50,350,10,1782827638504,touchpad,0
2,1,10,100,250,1,1782827639009,touchpad,0
2,1,10,100,250,2,1782827639776,touchpad,0
2,1,10,100,250,3,1782827640326,touchpad,0
2,1,10,100,250,4,1782827640821,touchpad,0
2,1,10,100,250,5,1782827641309,touchpad,0
2,1,10,100,250,6,1782827641854,touchpad,0
2,1,10,100,250,7,1782827642304,touchpad,0
2,1,10,100,250,8,1782827642843,touchpad,0
2,1,10,100,250,9,1782827643292,touchpad,0
2,1,10,100,250,10,1782827643871,touchpad,0
2,1,10,100,450,1,1782827645009,touchpad,0
2,1,10,100,450,2,1782827646291,touchpad,0
2,1,10,100,450,3,1782827646938,touchpad,0
2,1,10,100,450,4,1782827647504,touchpad,0
2,1,10,100,450,5,1782827648021,touchpad,0
2,1,10,100,450,6,1782827648754,touchpad,0
2,1,10,100,450,7,1782827649288,touchpad,0
2,1,10,100,450,8,1782827649954,touchpad,0
2,1,10,100,450,9,1782827650525,touchpad,0
2,1,10,100,450,10,1782827651237,touchpad,0
2,1,10,150,250,1,1782827651804,touchpad,0
2,1,10,150,250,2,1782827652454,touchpad,0
2,1,10,150,250,3,1782827652893,touchpad,0
2,1,10,150,250,4,1782827653404,touchpad,0
2,1,10,150,250,5,1782827653837,touchpad,0
2,1,10,150,250,6,1782827654271,touchpad,0
2,1,10,150,250,7,1782827654804,touchpad,0
2,1,10,150,250,8,1782827655187,touchpad,0
2,1,10,150,250,9,1782827655659,touchpad,0
2,1,10,150,250,10,1782827656054,touchpad,0
2,1,10,50,250,1,1782827656642,touchpad,0
2,1,10,50,250,2,1782827657171,touchpad,0
2,1,10,50,250,3,1782827657821,touchpad,0
2,1,10,50,250,4,1782827658741,touchpad,0
2,1,10,50,250,5,1782827659354,touchpad,0
2,1,10,50,250,6,1782827659875,touchpad,0
2,1,10,50,250,7,1782827660575,touchpad,0
2,1,10,50,250,8,1782827661277,touchpad,0
2,1,10,50,250,9,1782827661904,touchpad,0
2,1,10,50,250,10,1782827662492,touchpad,0
2,1,10,150,450,1,1782827663009,touchpad,0
2,1,10,150,450,2,1782827663554,touchpad,0
2,1,10,150,450,3,1782827664037,touchpad,0
2,1,10,150,450,4,1782827664604,touchpad,0
2,1,10,150,450,5,1782827665187,touchpad,0
2,1,10,150,450,6,1782827665687,touchpad,0
2,1,10,150,450,7,1782827666671,touchpad,0
2,1,10,150,450,8,1782827667137,touchpad,0
2,1,10,150,450,9,1782827667671,touchpad,0
2,1,10,150,450,10,1782827668270,touchpad,0
2,1,10,100,350,1,1782827668826,touchpad,0
2,1,10,100,350,2,1782827669342,touchpad,0
2,1,10,100,350,3,1782827669987,touchpad,0
2,1,10,100,350,4,1782827670470,touchpad,0
2,1,10,100,350,5,1782827671037,touchpad,0
2,1,10,100,350,6,1782827671537,touchpad,0
2,1,10,100,350,7,1782827672059,touchpad,0
2,1,10,100,350,8,1782827672608,touchpad,0
2,1,10,100,350,9,1782827673242,touchpad,0
2,1,10,100,350,10,1782827674004,touchpad,0
2,1,10,150,350,1,1782827674670,touchpad,0
2,1,10,150,350,2,1782827675354,touchpad,0
2,1,10,150,350,3,1782827675854,touchpad,0
2,1,10,150,350,4,1782827676526,touchpad,0
2,1,10,150,350,5,1782827676987,touchpad,0
2,1,10,150,350,6,1782827677458,touchpad,0
2,1,10,150,350,7,1782827678037,touchpad,0
2,1,10,150,350,8,1782827678509,touchpad,0
2,1,10,150,350,9,1782827679076,touchpad,0
2,1,10,150,350,10,1782827679571,touchpad,0
3,1,10,150,250,1,1782827680137,touchpad,0
3,1,10,150,250,2,1782827680637,touchpad,0
3,1,10,150,250,3,1782827681204,touchpad,0
3,1,10,150,250,4,1782827682154,touchpad,0
3,1,10,150,250,5,1782827682892,touchpad,0
3,1,10,150,250,6,1782827683287,touchpad,0
3,1,10,150,250,7,1782827683687,touchpad,0
3,1,10,150,250,8,1782827684087,touchpad,0
3,1,10,150,250,9,1782827684587,touchpad,0
3,1,10,150,250,10,1782827685042,touchpad,0
3,1,10,150,450,1,1782827685643,touchpad,0
3,1,10,150,450,2,1782827686171,touchpad,0
3,1,10,150,450,3,1782827686809,touchpad,0
3,1,10,150,450,4,1782827687488,touchpad,0
3,1,10,150,450,5,1782827688071,touchpad,0
3,1,10,150,450,6,1782827688587,touchpad,0
3,1,10,150,450,7,1782827689454,touchpad,0
3,1,10,150,450,8,1782827689987,touchpad,0
3,1,10,150,450,9,1782827690607,touchpad,0
3,1,10,150,450,10,1782827691137,touchpad,0
3,1,10,50,450,1,1782827691858,touchpad,0
3,1,10,50,450,2,1782827692957,touchpad,0
3,1,10,50,450,3,1782827693858,touchpad,0
3,1,10,50,450,4,1782827694675,touchpad,0
3,1,10,50,450,5,1782827695358,touchpad,0
3,1,10,50,450,6,1782827696108,touchpad,0
3,1,10,50,450,7,1782827697037,touchpad,0
3,1,10,50,450,8,1782827698042,touchpad,0
3,1,10,50,450,9,1782827698675,touchpad,0
3,1,10,50,450,10,1782827699626,touchpad,0
3,1,10,100,450,1,1782827700204,touchpad,0
3,1,10,100,450,2,1782827700854,touchpad,0
3,1,10,100,450,3,1782827701637,touchpad,0
3,1,10,100,450,4,1782827702304,touchpad,0
3,1,10,100,450,5,1782827702803,touchpad,0
3,1,10,100,450,6,1782827703308,touchpad,0
3,1,10,100,450,7,1782827703904,touchpad,0
3,1,10,100,450,8,1782827704521,touchpad,0
3,1,10,100,450,9,1782827705226,touchpad,0
3,1,10,100,450,10,1782827706441,touchpad,0
3,1,10,100,250,1,1782827707174,touchpad,0
3,1,10,100,250,2,1782827707804,touchpad,0
3,1,10,100,250,3,1782827708292,touchpad,0
3,1,10,100,250,4,1782827708875,touchpad,0
3,1,10,100,250,5,1782827709353,touchpad,0
3,1,10,100,250,6,1782827709876,touchpad,0
3,1,10,100,250,7,1782827710503,touchpad,0
3,1,10,100,250,8,1782827710987,touchpad,0
3,1,10,100,250,9,1782827711525,touchpad,0
3,1,10,100,250,10,1782827712020,touchpad,0
3,1,10,150,350,1,1782827712470,touchpad,0
3,1,10,150,350,2,1782827712920,touchpad,0
3,1,10,150,350,3,1782827713420,touchpad,0
3,1,10,150,350,4,1782827714277,touchpad,0
3,1,10,150,350,5,1782827715303,touchpad,0
3,1,10,150,350,6,1782827715754,touchpad,0
3,1,10,150,350,7,1782827716204,touchpad,0
3,1,10,150,350,8,1782827716703,touchpad,0
3,1,10,150,350,9,1782827717320,touchpad,0
3,1,10,150,350,10,1782827717837,touchpad,0
3,1,10,50,350,1,1782827718559,touchpad,0
3,1,10,50,350,2,1782827719274,touchpad,0
3,1,10,50,350,3,1782827720074,touchpad,0
3,1,10,50,350,4,1782827721241,touchpad,0
3,1,10,50,350,5,1782827722092,touchpad,0
3,1,10,50,350,6,1782827722824,touchpad,0
3,1,10,50,350,7,1782827723537,touchpad,0
3,1,10,50,350,8,1782827724324,touchpad,0
3,1,10,50,350,9,1782827725237,touchpad,0
3,1,10,50,350,10,1782827726153,touchpad,0
3,1,10,50,250,1,1782827726754,touchpad,0
3,1,10,50,250,2,1782827727337,touchpad,0
3,1,10,50,250,3,1782827727987,touchpad,0
3,1,10,50,250,4,1782827728676,touchpad,0
3,1,10,50,250,5,1782827729304,touchpad,0
3,1,10,50,250,6,1782827729925,touchpad,0
3,1,10,50,250,7,1782827730591,touchpad,0
3,1,10,50,250,8,1782827731170,touchpad,0
3,1,10,50,250,9,1782827732090,touchpad,0
3,1,10,50,250,10,1782827732808,touchpad,0
3,1,10,100,350,1,1782827733370,touchpad,0
3,1,10,100,350,2,1782827734077,touchpad,0
3,1,10,100,350,3,1782827734820,touchpad,0
3,1,10,100,350,4,1782827735392,touchpad,0
3,1,10,100,350,5,1782827735870,touchpad,0
3,1,10,100,350,6,1782827736707,touchpad,0
3,1,10,100,350,7,1782827737258,touchpad,0
3,1,10,100,350,8,1782827737891,touchpad,0
3,1,10,100,350,9,1782827738575,touchpad,0
3,1,10,100,350,10,1782827739108,touchpad,0
