iteration,pid,num_targets,target_w,target_d,target_id,timestamp,input_method,latency
1,1,10,100,450,2,1782825594865,mouse,0
1,1,10,100,450,3,1782825595570,mouse,0
1,1,10,100,450,4,1782825597399,mouse,0
1,1,10,100,450,5,1782825598521,mouse,0
1,1,10,100,450,6,1782825599548,mouse,0
1,1,10,100,450,7,1782825600305,mouse,0
1,1,10,100,450,8,1782825601255,mouse,0
1,1,10,100,450,9,1782825601915,mouse,0
1,1,10,100,450,10,1782825602799,mouse,0
1,1,10,100,250,1,1782825603649,mouse,0
1,1,10,100,250,2,1782825604315,mouse,0
1,1,10,100,250,3,1782825605154,mouse,0
1,1,10,100,250,4,1782825605871,mouse,0
1,1,10,100,250,5,1782825606487,mouse,0
1,1,10,100,250,6,1782825607182,mouse,0
1,1,10,100,250,7,1782825607815,mouse,0
1,1,10,100,250,8,1782825608487,mouse,0
1,1,10,100,250,9,1782825609137,mouse,0
1,1,10,100,250,10,1782825609855,mouse,0
1,1,10,100,350,1,1782825611031,mouse,0
1,1,10,100,350,2,1782825611799,mouse,0
1,1,10,100,350,3,1782825612565,mouse,0
1,1,10,100,350,4,1782825613249,mouse,0
1,1,10,100,350,5,1782825614021,mouse,0
1,1,10,100,350,6,1782825614854,mouse,0
1,1,10,100,350,7,1782825615782,mouse,0
1,1,10,100,350,8,1782825616915,mouse,0
1,1,10,100,350,9,1782825617682,mouse,0
1,1,10,100,350,10,1782825618504,mouse,0
1,1,10,50,250,1,1782825619748,mouse,0
1,1,10,50,250,2,1782825620515,mouse,0
1,1,10,50,250,3,1782825621298,mouse,0
1,1,10,50,250,4,1782825622248,mouse,0
1,1,10,50,250,5,1782825623037,mouse,0
1,1,10,50,250,6,1782825623815,mouse,0
1,1,10,50,250,7,1782825624604,mouse,0
1,1,10,50,250,8,1782825625370,mouse,0
1,1,10,50,250,9,1782825626265,mouse,0
1,1,10,50,250,10,1782825627265,mouse,0
1,1,10,150,450,1,1782825628065,mouse,0
1,1,10,150,450,2,1782825628998,mouse,0
1,1,10,150,450,3,1782825629771,mouse,0
1,1,10,150,450,4,1782825630387,mouse,0
1,1,10,150,450,5,1782825630971,mouse,0
1,1,10,150,450,6,1782825632782,mouse,0
1,1,10,150,450,7,1782825633448,mouse,0
1,1,10,150,450,8,1782825634420,mouse,0
1,1,10,150,450,9,1782825635598,mouse,0
1,1,10,150,450,10,1782825636571,mouse,0
2,1,10,100,450,1,1782825637248,mouse,0
2,1,10,100,450,2,1782825638015,mouse,0
2,1,10,100,450,3,1782825638932,mouse,0
2,1,10,100,450,4,1782825640098,mouse,0
2,1,10,100,450,5,1782825641081,mouse,0
2,1,10,100,450,6,1782825642021,mouse,0
2,1,10,100,450,7,1782825643032,mouse,0
2,1,10,100,450,8,1782825643999,mouse,0
2,1,10,100,450,9,1782825644771,mouse,0
2,1,10,100,450,10,1782825645932,mouse,0
2,1,10,50,450,1,1782825646854,mouse,0
2,1,10,50,450,2,1782825647771,mouse,0
2,1,10,50,450,3,1782825648798,mouse,0
2,1,10,50,450,4,1782825649987,mouse,0
2,1,10,50,450,5,1782825651132,mouse,0
2,1,10,50,450,6,1782825652365,mouse,0
2,1,10,50,450,7,1782825653331,mouse,0
2,1,10,50,450,8,1782825654231,mouse,0
2,1,10,50,450,9,1782825654998,mouse,0
2,1,10,50,450,10,1782825655954,mouse,0
2,1,10,50,250,1,1782825656715,mouse,0
2,1,10,50,250,2,1782825657537,mouse,0
2,1,10,50,250,3,1782825658281,mouse,0
2,1,10,50,250,4,1782825659237,mouse,0
2,1,10,50,250,5,1782825660098,mouse,0
2,1,10,50,250,6,1782825661198,mouse,0
2,1,10,50,250,7,1782825662031,mouse,0
2,1,10,50,250,8,1782825663082,mouse,0
2,1,10,50,250,9,1782825664288,mouse,0
2,1,10,50,250,10,1782825665454,mouse,0
2,1,10,150,250,1,1782825665471,mouse,0
2,1,10,150,250,2,1782825666332,mouse,0
2,1,10,150,250,3,1782825667065,mouse,0
2,1,10,150,250,4,1782825667848,mouse,0
2,1,10,150,250,5,1782825668488,mouse,0
2,1,10,150,250,6,1782825669131,mouse,0
2,1,10,150,250,7,1782825669815,mouse,0
2,1,10,150,250,8,1782825670487,mouse,0
2,1,10,150,250,9,1782825671104,mouse,0
2,1,10,150,250,10,1782825671848,mouse,0
2,1,10,50,350,1,1782825672838,mouse,0
2,1,10,50,350,2,1782825673965,mouse,0
2,1,10,50,350,3,1782825675721,mouse,0
2,1,10,50,350,4,1782825676498,mouse,0
2,1,10,50,350,5,1782825677548,mouse,0
2,1,10,50,350,6,1782825678615,mouse,0
2,1,10,50,350,7,1782825679431,mouse,0
2,1,10,50,350,8,1782825680531,mouse,0
2,1,10,50,350,9,1782825681337,mouse,0
2,1,10,50,350,10,1782825682053,mouse,0
2,1,10,150,350,1,1782825682848,mouse,0
2,1,10,150,350,2,1782825683715,mouse,0
2,1,10,150,350,3,1782825684348,mouse,0
2,1,10,150,350,4,1782825685081,mouse,0
2,1,10,150,350,5,1782825685703,mouse,0
2,1,10,150,350,6,1782825686353,mouse,0
2,1,10,150,350,7,1782825686937,mouse,0
2,1,10,150,350,8,1782825687631,mouse,0
2,1,10,150,350,9,1782825688253,mouse,0
2,1,10,150,350,10,1782825688988,mouse,0
2,1,10,100,350,1,1782825690231,mouse,0
2,1,10,100,350,2,1782825691165,mouse,0
2,1,10,100,350,3,1782825691786,mouse,0
2,1,10,100,350,4,1782825692448,mouse,0
2,1,10,100,350,5,1782825693320,mouse,0
2,1,10,100,350,6,1782825695248,mouse,0
2,1,10,100,350,7,1782825696781,mouse,0
2,1,10,100,350,8,1782825697964,mouse,0
2,1,10,100,350,9,1782825698931,mouse,0
2,1,10,100,350,10,1782825699831,mouse,0
2,1,10,150,450,1,1782825700453,mouse,0
2,1,10,150,450,2,1782825701138,mouse,0
2,1,10,150,450,3,1782825701848,mouse,0
2,1,10,150,450,4,1782825702498,mouse,0
2,1,10,150,450,5,1782825703138,mouse,0
2,1,10,150,450,6,1782825704738,mouse,0
2,1,10,150,450,7,1782825705415,mouse,0
2,1,10,150,450,8,1782825706131,mouse,0
2,1,10,150,450,9,1782825706953,mouse,0
2,1,10,150,450,10,1782825707731,mouse,0
2,1,10,100,250,1,1782825708431,mouse,0
2,1,10,100,250,2,1782825709237,mouse,0
2,1,10,100,250,3,1782825709881,mouse,0
2,1,10,100,250,4,1782825710603,mouse,0
2,1,10,100,250,5,1782825711364,mouse,0
2,1,10,100,250,6,1782825712081,mouse,0
2,1,10,100,250,7,1782825713015,mouse,0
2,1,10,100,250,8,1782825713986,mouse,0
2,1,10,100,250,9,1782825714715,mouse,0
2,1,10,100,250,10,1782825715421,mouse,0
3,1,10,150,250,1,1782825715437,mouse,0
3,1,10,150,250,2,1782825716381,mouse,0
3,1,10,150,250,3,1782825717064,mouse,0
3,1,10,150,250,4,1782825717731,mouse,0
3,1,10,150,250,5,1782825718431,mouse,0
3,1,10,150,250,6,1782825719121,mouse,0
3,1,10,150,250,7,1782825720088,mouse,0
3,1,10,150,250,8,1782825720815,mouse,0
3,1,10,150,250,9,1782825721465,mouse,0
3,1,10,150,250,10,1782825722048,mouse,0
3,1,10,100,450,1,1782825722804,mouse,0
3,1,10,100,450,2,1782825723748,mouse,0
3,1,10,100,450,3,1782825724915,mouse,0
3,1,10,100,450,4,1782825725781,mouse,0
3,1,10,100,450,5,1782825726703,mouse,0
3,1,10,100,450,6,1782825727631,mouse,0
3,1,10,100,450,7,1782825728331,mouse,0
3,1,10,100,450,8,1782825729131,mouse,0
3,1,10,100,450,9,1782825729881,mouse,0
3,1,10,100,450,10,1782825730931,mouse,0
3,1,10,50,350,1,1782825731770,mouse,0
3,1,10,50,350,2,1782825732671,mouse,0
3,1,10,50,350,3,1782825733920,mouse,0
3,1,10,50,350,4,1782825734887,mouse,0
3,1,10,50,350,5,1782825735754,mouse,0
3,1,10,50,350,6,1782825736537,mouse,0
3,1,10,50,350,7,1782825737537,mouse,0
3,1,10,50,350,8,1782825738531,mouse,0
3,1,10,50,350,9,1782825739398,mouse,0
3,1,10,50,350,10,1782825740498,mouse,0
3,1,10,100,350,1,1782825741105,mouse,0
3,1,10,100,350,2,1782825741804,mouse,0
3,1,10,100,350,3,1782825742853,mouse,0
3,1,10,100,350,4,1782825743555,mouse,0
3,1,10,100,350,5,1782825744581,mouse,0
3,1,10,100,350,6,1782825745337,mouse,0
3,1,10,100,350,7,1782825746205,mouse,0
3,1,10,100,350,8,1782825747281,mouse,0
3,1,10,100,350,9,1782825748053,mouse,0
3,1,10,100,350,10,1782825748821,mouse,0
3,1,10,100,250,1,1782825749464,mouse,0
3,1,10,100,250,2,1782825750120,mouse,0
3,1,10,100,250,3,1782825751120,mouse,0
3,1,10,100,250,4,1782825751798,mouse,0
3,1,10,100,250,5,1782825752453,mouse,0
3,1,10,100,250,6,1782825753098,mouse,0
3,1,10,100,250,7,1782825753764,mouse,0
3,1,10,100,250,8,1782825754548,mouse,0
3,1,10,100,250,9,1782825755181,mouse,0
3,1,10,100,250,10,1782825756015,mouse,0
3,1,10,50,250,1,1782825757031,mouse,0
3,1,10,50,250,2,1782825757881,mouse,0
3,1,10,50,250,3,1782825758752,mouse,0
3,1,10,50,250,4,1782825759631,mouse,0
3,1,10,50,250,5,1782825760464,mouse,0
3,1,10,50,250,6,1782825761304,mouse,0
3,1,10,50,250,7,1782825762086,mouse,0
3,1,10,50,250,8,1782825762814,mouse,0
3,1,10,50,250,9,1782825763620,mouse,0
3,1,10,50,250,10,1782825764364,mouse,0
3,1,10,150,450,1,1782825765071,mouse,0
3,1,10,150,450,2,1782825765721,mouse,0
3,1,10,150,450,3,1782825766319,mouse,0
3,1,10,150,450,4,1782825767348,mouse,0
3,1,10,150,450,5,1782825768064,mouse,0
3,1,10,150,450,6,1782825768747,mouse,0
3,1,10,150,450,7,1782825769464,mouse,0
3,1,10,150,450,8,1782825770264,mouse,0
3,1,10,150,450,9,1782825770947,mouse,0
3,1,10,150,450,10,1782825771638,mouse,0
3,1,10,150,350,1,1782825772352,mouse,0
3,1,10,150,350,2,1782825773337,mouse,0
3,1,10,150,350,3,1782825774252,mouse,0
3,1,10,150,350,4,1782825774915,mouse,0
3,1,10,150,350,5,1782825775830,mouse,0
3,1,10,150,350,6,1782825776598,mouse,0
3,1,10,150,350,7,1782825777304,mouse,0
3,1,10,150,350,8,1782825778002,mouse,0
3,1,10,150,350,9,1782825779048,mouse,0
3,1,10,150,350,10,1782825779997,mouse,0
3,1,10,50,450,1,1782825781331,mouse,0
3,1,10,50,450,2,1782825782485,mouse,0
3,1,10,50,450,3,1782825783731,mouse,0
3,1,10,50,450,4,1782825785047,mouse,0
3,1,10,50,450,5,1782825785936,mouse,0
3,1,10,50,450,6,1782825786887,mouse,0
3,1,10,50,450,7,1782825787653,mouse,0
3,1,10,50,450,8,1782825788570,mouse,0
3,1,10,50,450,9,1782825789731,mouse,0
3,1,10,50,450,10,1782825790931,mouse,0
