iteration,pid,num_targets,target_w,target_d,target_id,timestamp
2,1,10,100,350,8,1782561298228
2,1,10,100,350,9,1782561298778
2,1,10,100,350,10,1782561299612
2,1,10,50,350,1,1782561300967
2,1,10,50,350,2,1782561301712
2,1,10,50,350,3,1782561302428
2,1,10,50,350,4,1782561303295
2,1,10,50,350,5,1782561304228
2,1,10,50,350,6,1782561305128
2,1,10,50,350,7,1782561305928
2,1,10,50,350,8,1782561306565
2,1,10,50,350,9,1782561307245
2,1,10,50,350,10,1782561307928
2,1,10,100,250,1,1782561308451
2,1,10,100,250,2,1782561308883
2,1,10,100,250,3,1782561309500
2,1,10,100,250,4,1782561310302
2,1,10,100,250,5,1782561310778
2,1,10,100,250,6,1782561311400
2,1,10,100,250,7,1782561311895
2,1,10,100,250,8,1782561312461
2,1,10,100,250,9,1782561312949
2,1,10,100,250,10,1782561313750
2,1,10,50,450,1,1782561314582
2,1,10,50,450,2,1782561315600
2,1,10,50,450,3,1782561317484
2,1,10,50,450,4,1782561318550
2,1,10,50,450,5,1782561319295
2,1,10,50,450,6,1782561320228
2,1,10,50,450,7,1782561320934
2,1,10,50,450,8,1782561321549
2,1,10,50,450,9,1782561322500
2,1,10,50,450,10,1782561323328
2,1,10,150,250,1,1782561324028
2,1,10,150,250,2,1782561324678
2,1,10,150,250,3,1782561325149
2,1,10,150,250,4,1782561325745
2,1,10,150,250,5,1782561326211
2,1,10,150,250,6,1782561326900
2,1,10,150,250,7,1782561327367
2,1,10,150,250,8,1782561327951
2,1,10,150,250,9,1782561328595
2,1,10,150,250,10,1782561329045
