iteration,pid,num_targets,target_w,target_d,target_id,timestamp
1,1,10,150,350,1,1782641957851
1,1,10,150,350,2,1782641958468
1,1,10,150,350,3,1782641958968
1,1,10,150,350,4,1782641959518
1,1,10,150,350,5,1782641960018
1,1,10,150,350,6,1782641960451
1,1,10,150,350,7,1782641960951
1,1,10,150,350,8,1782641961385
1,1,10,150,350,9,1782641961818
1,1,10,150,350,10,1782641962268
1,1,10,50,450,1,1782641962896
1,1,10,50,450,2,1782641963710
1,1,10,50,450,3,1782641964364
1,1,10,50,450,4,1782641965093
1,1,10,50,450,5,1782641965893
1,1,10,50,450,6,1782641966659
1,1,10,50,450,7,1782641967393
1,1,10,50,450,8,1782641968143
1,1,10,50,450,9,1782641969127
1,1,10,50,450,10,1782641969976
1,1,10,100,450,1,1782641970476
1,1,10,100,450,2,1782641971143
1,1,10,100,450,3,1782641971876
1,1,10,100,450,4,1782641972443
1,1,10,100,450,5,1782641973159
1,1,10,100,450,6,1782641973743
1,1,10,100,450,7,1782641974293
1,1,10,100,450,8,1782641975592
1,1,10,100,450,9,1782641976209
1,1,10,100,450,10,1782641976743
1,1,10,50,350,1,1782641977309
1,1,10,50,350,2,1782641978076
1,1,10,50,350,3,1782641978826
1,1,10,50,350,4,1782641979559
1,1,10,50,350,5,1782641980176
1,1,10,50,350,6,1782641981042
1,1,10,50,350,7,1782641981959
1,1,10,50,350,8,1782641982709
1,1,10,50,350,9,1782641983426
1,1,10,50,350,10,1782641984163
1,1,10,100,250,1,1782641984743
1,1,10,100,250,2,1782641985342
1,1,10,100,250,3,1782641985792
1,1,10,100,250,4,1782641986359
1,1,10,100,250,5,1782641987125
1,1,10,100,250,6,1782641987692
1,1,10,100,250,7,1782641988226
1,1,10,100,250,8,1782641988759
1,1,10,100,250,9,1782641989897
1,1,10,100,250,10,1782641990492
1,1,10,150,250,1,1782641991109
1,1,10,150,250,2,1782641991609
1,1,10,150,250,3,1782641992142
1,1,10,150,250,4,1782641992592
1,1,10,150,250,5,1782641993076
1,1,10,150,250,6,1782641993576
1,1,10,150,250,7,1782641994026
1,1,10,150,250,8,1782641994530
1,1,10,150,250,9,1782641995009
1,1,10,150,250,10,1782641995426
1,1,10,150,450,1,1782641995992
1,1,10,150,450,2,1782641996542
1,1,10,150,450,3,1782641997442
1,1,10,150,450,4,1782641997959
1,1,10,150,450,5,1782641998392
1,1,10,150,450,6,1782641998892
1,1,10,150,450,7,1782641999442
1,1,10,150,450,8,1782642000059
1,1,10,150,450,9,1782642000675
1,1,10,150,450,10,1782642001509
1,1,10,100,350,1,1782642002592
1,1,10,100,350,2,1782642003275
1,1,10,100,350,3,1782642003808
1,1,10,100,350,4,1782642004392
1,1,10,100,350,5,1782642004909
1,1,10,100,350,6,1782642005409
1,1,10,100,350,7,1782642005931
1,1,10,100,350,8,1782642006442
1,1,10,100,350,9,1782642007359
1,1,10,100,350,10,1782642007876
1,1,10,50,250,1,1782642008425
1,1,10,50,250,2,1782642009025
1,1,10,50,250,3,1782642009664
1,1,10,50,250,4,1782642010325
1,1,10,50,250,5,1782642010892
1,1,10,50,250,6,1782642011475
1,1,10,50,250,7,1782642012375
1,1,10,50,250,8,1782642013159
1,1,10,50,250,9,1782642013842
1,1,10,50,250,10,1782642014497
2,1,10,100,350,1,1782642015041
2,1,10,100,350,2,1782642015592
2,1,10,100,350,3,1782642016808
2,1,10,100,350,4,1782642017397
2,1,10,100,350,5,1782642018125
2,1,10,100,350,6,1782642018692
2,1,10,100,350,7,1782642019225
2,1,10,100,350,8,1782642019925
2,1,10,100,350,9,1782642020608
2,1,10,100,350,10,1782642021129
2,1,10,150,250,1,1782642021675
2,1,10,150,250,2,1782642022158
2,1,10,150,250,3,1782642022692
2,1,10,150,250,4,1782642023175
2,1,10,150,250,5,1782642023625
2,1,10,150,250,6,1782642024146
2,1,10,150,250,7,1782642024609
2,1,10,150,250,8,1782642025108
2,1,10,150,250,9,1782642025629
2,1,10,150,250,10,1782642026125
2,1,10,100,250,1,1782642026608
2,1,10,100,250,2,1782642027125
2,1,10,100,250,3,1782642027642
2,1,10,100,250,4,1782642028208
2,1,10,100,250,5,1782642028675
2,1,10,100,250,6,1782642029346
2,1,10,100,250,7,1782642030058
2,1,10,100,250,8,1782642030579
2,1,10,100,250,9,1782642031091
2,1,10,100,250,10,1782642031625
2,1,10,50,450,1,1782642032508
2,1,10,50,450,2,1782642033597
2,1,10,50,450,3,1782642034375
2,1,10,50,450,4,1782642035191
2,1,10,50,450,5,1782642036025
2,1,10,50,450,6,1782642037091
2,1,10,50,450,7,1782642037825
2,1,10,50,450,8,1782642038725
2,1,10,50,450,9,1782642039391
2,1,10,50,450,10,1782642040212
2,1,10,100,450,1,1782642040841
2,1,10,100,450,2,1782642041458
2,1,10,100,450,3,1782642042241
2,1,10,100,450,4,1782642042841
2,1,10,100,450,5,1782642044091
2,1,10,100,450,6,1782642044841
2,1,10,100,450,7,1782642045375
2,1,10,100,450,8,1782642045991
2,1,10,100,450,9,1782642046674
2,1,10,100,450,10,1782642047358
2,1,10,50,250,1,1782642048029
2,1,10,50,250,2,1782642048858
2,1,10,50,250,3,1782642049591
2,1,10,50,250,4,1782642050241
2,1,10,50,250,5,1782642050958
2,1,10,50,250,6,1782642051658
2,1,10,50,250,7,1782642052558
2,1,10,50,250,8,1782642053591
2,1,10,50,250,9,1782642054224
2,1,10,50,250,10,1782642054858
2,1,10,150,450,1,1782642055424
2,1,10,150,450,2,1782642055924
2,1,10,150,450,3,1782642056458
2,1,10,150,450,4,1782642056974
2,1,10,150,450,5,1782642057541
2,1,10,150,450,6,1782642058041
2,1,10,150,450,7,1782642059008
2,1,10,150,450,8,1782642059507
2,1,10,150,450,9,1782642060057
2,1,10,150,450,10,1782642060591
2,1,10,150,350,1,1782642061041
2,1,10,150,350,2,1782642061524
2,1,10,150,350,3,1782642061995
2,1,10,150,350,4,1782642062458
2,1,10,150,350,5,1782642063058
2,1,10,150,350,6,1782642063524
2,1,10,150,350,7,1782642063991
2,1,10,150,350,8,1782642064541
2,1,10,150,350,9,1782642065041
2,1,10,150,350,10,1782642065507
2,1,10,50,350,1,1782642066191
2,1,10,50,350,2,1782642067528
2,1,10,50,350,3,1782642068296
2,1,10,50,350,4,1782642069157
2,1,10,50,350,5,1782642069891
2,1,10,50,350,6,1782642070624
2,1,10,50,350,7,1782642071191
2,1,10,50,350,8,1782642072179
2,1,10,50,350,9,1782642072724
2,1,10,50,350,10,1782642073357
