iteration,pid,num_targets,target_w,target_d,target_id,timestamp
1,3,10,100,450,1,1782646613339
1,3,10,100,450,2,1782646616857
1,3,10,100,450,3,1782646619473
1,3,10,100,450,4,1782646621673
1,3,10,100,450,5,1782646624334
1,3,10,100,450,6,1782646630118
1,3,10,100,450,7,1782646633423
1,3,10,100,450,8,1782646635489
1,3,10,100,450,9,1782646638701
1,3,10,100,450,10,1782646642689
1,3,10,150,250,1,1782646646605
1,3,10,150,250,2,1782646648917
1,3,10,150,250,3,1782646650089
1,3,10,150,250,4,1782646651323
1,3,10,150,250,5,1782646654017
1,3,10,150,250,6,1782646655806
1,3,10,150,250,7,1782646658521
1,3,10,150,250,8,1782646660039
1,3,10,150,250,9,1782646662589
1,3,10,150,250,10,1782646664889
1,3,10,50,250,1,1782646666405
1,3,10,50,250,2,1782646668888
1,3,10,50,250,3,1782646671338
1,3,10,50,250,4,1782646675571
1,3,10,50,250,5,1782646677983
1,3,10,50,250,6,1782646680567
1,3,10,50,250,7,1782646682288
1,3,10,50,250,8,1782646685072
1,3,10,50,250,9,1782646687833
1,3,10,50,250,10,1782646690721
1,3,10,150,350,1,1782646692038
1,3,10,150,350,2,1782646694921
1,3,10,150,350,3,1782646699637
1,3,10,150,350,4,1782646702154
1,3,10,150,350,5,1782646704154
1,3,10,150,350,6,1782646706221
1,3,10,150,350,7,1782646709554
1,3,10,150,350,8,1782646710905
1,3,10,150,350,9,1782646713316
1,3,10,150,350,10,1782646717588
1,3,10,100,250,1,1782646720099
1,3,10,100,250,2,1782646726672
1,3,10,100,250,3,1782646728949
1,3,10,100,250,4,1782646731154
1,3,10,100,250,5,1782646733420
1,3,10,100,250,6,1782646736454
1,3,10,100,250,7,1782646738653
1,3,10,100,250,8,1782646740037
1,3,10,100,250,9,1782646741820
1,3,10,100,250,10,1782646744171
1,3,10,100,350,1,1782646745819
1,3,10,100,350,2,1782646748570
1,3,10,100,350,3,1782646751406
1,3,10,100,350,4,1782646753636
1,3,10,100,350,5,1782646755636
1,3,10,100,350,6,1782646757639
1,3,10,100,350,7,1782646760181
1,3,10,100,350,8,1782646763653
1,3,10,100,350,9,1782646765865
1,3,10,100,350,10,1782646767448
1,3,10,50,350,1,1782646769370
1,3,10,50,350,2,1782646771031
1,3,10,50,350,3,1782646773502
1,3,10,50,350,4,1782646777405
1,3,10,50,350,5,1782646779914
1,3,10,50,350,6,1782646782802
1,3,10,50,350,7,1782646790101
1,3,10,50,350,8,1782646792685
1,3,10,50,350,9,1782646795515
1,3,10,50,350,10,1782646800885
1,3,10,50,450,1,1782646807218
1,3,10,50,450,2,1782646810452
1,3,10,50,450,3,1782646812771
1,3,10,50,450,4,1782646815551
1,3,10,50,450,5,1782646817830
1,3,10,50,450,6,1782646821168
1,3,10,50,450,7,1782646823434
1,3,10,50,450,8,1782646825369
1,3,10,50,450,9,1782646828018
1,3,10,50,450,10,1782646830435
1,3,10,150,450,1,1782646834834
1,3,10,150,450,2,1782646837251
1,3,10,150,450,3,1782646839485
1,3,10,150,450,4,1782646842584
1,3,10,150,450,5,1782646844446
1,3,10,150,450,6,1782646846685
1,3,10,150,450,7,1782646848951
1,3,10,150,450,8,1782646852084
1,3,10,150,450,9,1782646854362
1,3,10,150,450,10,1782646857150
2,3,10,150,250,1,1782646858879
2,3,10,150,250,2,1782646860250
2,3,10,150,250,3,1782646862320
2,3,10,150,250,4,1782646863350
2,3,10,150,250,5,1782646864319
2,3,10,150,250,6,1782646865803
