iteration,pid,num_targets,target_w,target_d,target_id,timestamp
1,1,10,100,350,1,1782562927758
1,1,10,100,350,2,1782562929757
1,1,10,100,350,3,1782562932374
1,1,10,100,350,4,1782562934512
1,1,10,100,350,5,1782562938362
1,1,10,100,350,6,1782562940296
1,1,10,100,350,7,1782562943741
1,1,10,100,350,8,1782562946563
1,1,10,100,350,9,1782562948629
1,1,10,100,350,10,1782562951796
1,1,10,50,350,1,1782562954829
1,1,10,50,350,2,1782562958478
1,1,10,50,350,3,1782562961512
1,1,10,50,350,4,1782562965362
1,1,10,50,350,5,1782562967641
1,1,10,50,350,6,1782562971211
1,1,10,50,350,7,1782562973974
1,1,10,50,350,8,1782562977929
1,1,10,50,350,9,1782562981379
1,1,10,50,350,10,1782562984890
1,1,10,150,450,1,1782562986407
1,1,10,150,450,2,1782562988812
1,1,10,150,450,3,1782562990812
1,1,10,150,450,4,1782562993012
1,1,10,150,450,5,1782562995079
1,1,10,150,450,6,1782562997212
1,1,10,150,450,7,1782563000379
1,1,10,150,450,8,1782563002862
1,1,10,150,450,9,1782563004862
1,1,10,150,450,10,1782563006930
1,1,10,150,350,1,1782563009745
1,1,10,150,350,2,1782563012295
1,1,10,150,350,3,1782563016707
1,1,10,150,350,4,1782563018295
1,1,10,150,350,5,1782563020561
1,1,10,150,350,6,1782563023245
1,1,10,150,350,7,1782563025728
1,1,10,150,350,8,1782563027590
1,1,10,150,350,9,1782563030479
1,1,10,150,350,10,1782563032689
1,1,10,150,250,1,1782563034545
1,1,10,150,250,2,1782563038095
1,1,10,150,250,3,1782563041539
1,1,10,150,250,4,1782563043462
1,1,10,150,250,5,1782563045110
1,1,10,150,250,6,1782563047044
1,1,10,150,250,7,1782563049179
1,1,10,150,250,8,1782563051311
1,1,10,150,250,9,1782563053311
1,1,10,150,250,10,1782563055511
1,1,10,100,250,1,1782563057577
1,1,10,100,250,2,1782563059312
1,1,10,100,250,3,1782563062678
1,1,10,100,250,4,1782563064612
1,1,10,100,250,5,1782563066460
1,1,10,100,250,6,1782563068878
1,1,10,100,250,7,1782563070739
1,1,10,100,250,8,1782563075143
1,1,10,100,250,9,1782563077211
1,1,10,100,250,10,1782563079211
1,1,10,50,250,1,1782563080727
1,1,10,50,250,2,1782563083410
1,1,10,50,250,3,1782563086243
1,1,10,50,250,4,1782563088093
1,1,10,50,250,5,1782563089889
1,1,10,50,250,6,1782563092160
1,1,10,50,250,7,1782563094843
1,1,10,50,250,8,1782563098289
1,1,10,50,250,9,1782563100694
1,1,10,50,250,10,1782563102422
1,1,10,100,450,1,1782563105006
1,1,10,100,450,2,1782563107476
1,1,10,100,450,3,1782563110026
1,1,10,100,450,4,1782563112926
1,1,10,100,450,5,1782563114577
1,1,10,100,450,6,1782563117127
1,1,10,100,450,7,1782563120228
1,1,10,100,450,8,1782563123122
1,1,10,100,450,9,1782563125189
1,1,10,100,450,10,1782563126905
1,1,10,50,450,1,1782563128423
1,1,10,50,450,2,1782563130759
1,1,10,50,450,3,1782563133760
1,1,10,50,450,4,1782563141327
1,1,10,50,450,5,1782563143538
1,1,10,50,450,6,1782563145361
1,1,10,50,450,7,1782563149222
1,1,10,50,450,8,1782563152109
1,1,10,50,450,9,1782563154177
1,1,10,50,450,10,1782563158726
2,1,10,100,350,1,1782563161127
2,1,10,100,350,2,1782563169055
2,1,10,100,350,3,1782563173843
2,1,10,100,350,4,1782563175976
2,1,10,100,350,5,1782563182309
2,1,10,100,350,6,1782563184038
2,1,10,100,350,7,1782563186108
2,1,10,100,350,8,1782563187542
2,1,10,100,350,9,1782563189410
2,1,10,100,350,10,1782563191609
2,1,10,100,450,1,1782563193259
2,1,10,100,450,2,1782563195193
2,1,10,100,450,3,1782563197260
2,1,10,100,450,4,1782563199671
2,1,10,100,450,5,1782563201459
2,1,10,100,450,6,1782563203254
2,1,10,100,450,7,1782563205460
2,1,10,100,450,8,1782563207308
2,1,10,100,450,9,1782563209176
2,1,10,100,450,10,1782563211858
2,1,10,50,450,1,1782563213508
2,1,10,50,450,2,1782563216125
2,1,10,50,450,3,1782563218510
2,1,10,50,450,4,1782563224975
2,1,10,50,450,5,1782563227942
2,1,10,50,450,6,1782563231174
2,1,10,50,450,7,1782563234626
2,1,10,50,450,8,1782563237792
2,1,10,50,450,9,1782563240409
2,1,10,50,450,10,1782563243304
2,1,10,150,350,1,1782563244887
2,1,10,150,350,2,1782563247292
2,1,10,150,350,3,1782563249225
2,1,10,150,350,4,1782563251292
2,1,10,150,350,5,1782563253008
2,1,10,150,350,6,1782563254803
2,1,10,150,350,7,1782563256526
2,1,10,150,350,8,1782563258521
2,1,10,150,350,9,1782563259893
2,1,10,150,350,10,1782563261370
2,1,10,100,250,1,1782563262475
2,1,10,100,250,2,1782563263792
2,1,10,100,250,3,1782563265025
2,1,10,100,250,4,1782563266892
2,1,10,100,250,5,1782563268742
2,1,10,100,250,6,1782563270954
2,1,10,100,250,7,1782563272953
2,1,10,100,250,8,1782563274391
2,1,10,100,250,9,1782563275775
2,1,10,100,250,10,1782563277187
2,1,10,150,450,1,1782563279458
2,1,10,150,450,2,1782563281108
2,1,10,150,450,3,1782563282559
2,1,10,150,450,4,1782563284208
2,1,10,150,450,5,1782563285925
2,1,10,150,450,6,1782563287509
2,1,10,150,450,7,1782563291753
2,1,10,150,450,8,1782563293058
2,1,10,150,450,9,1782563297958
2,1,10,150,450,10,1782563300225
2,1,10,50,250,1,1782563302636
2,1,10,50,250,2,1782563305876
2,1,10,50,250,3,1782563307591
2,1,10,50,250,4,1782563309591
2,1,10,50,250,5,1782563313308
2,1,10,50,250,6,1782563316069
2,1,10,50,250,7,1782563317719
2,1,10,50,250,8,1782563319786
2,1,10,50,250,9,1782563323092
2,1,10,50,250,10,1782563324674
2,1,10,150,250,1,1782563326053
2,1,10,150,250,2,1782563327358
2,1,10,150,250,3,1782563330286
2,1,10,150,250,4,1782563332075
2,1,10,150,250,5,1782563333320
2,1,10,150,250,6,1782563335108
2,1,10,150,250,7,1782563336358
2,1,10,150,250,8,1782563338658
2,1,10,150,250,9,1782563340107
2,1,10,150,250,10,1782563342141
2,1,10,50,350,1,1782563343989
2,1,10,50,350,2,1782563347190
2,1,10,50,350,3,1782563349123
2,1,10,50,350,4,1782563352502
2,1,10,50,350,5,1782563354558
2,1,10,50,350,6,1782563356456
2,1,10,50,350,7,1782563358319
2,1,10,50,350,8,1782563360041
2,1,10,50,350,9,1782563361756
2,1,10,50,350,10,1782563363486
