iteration,pid,num_targets,target_w,target_d,target_id,timestamp
1,3,10,150,250,1,1782645909965
1,3,10,150,250,2,1782645911182
1,3,10,150,250,3,1782645912299
1,3,10,150,250,4,1782645913082
1,3,10,150,250,5,1782645913849
1,3,10,150,250,6,1782645914616
1,3,10,150,250,7,1782645915432
1,3,10,150,250,8,1782645916298
1,3,10,150,250,9,1782645917132
1,3,10,150,250,10,1782645917932
1,3,10,50,450,1,1782645918982
1,3,10,50,450,2,1782645920382
1,3,10,50,450,3,1782645921499
1,3,10,50,450,4,1782645922437
1,3,10,50,450,5,1782645923369
1,3,10,50,450,6,1782645924398
1,3,10,50,450,7,1782645925398
1,3,10,50,450,8,1782645926498
1,3,10,50,450,9,1782645927565
1,3,10,50,450,10,1782645928748
1,3,10,150,450,1,1782645929565
1,3,10,150,450,2,1782645930482
1,3,10,150,450,3,1782645931265
1,3,10,150,450,4,1782645932069
1,3,10,150,450,5,1782645932882
1,3,10,150,450,6,1782645933682
1,3,10,150,450,7,1782645934498
1,3,10,150,450,8,1782645935265
1,3,10,150,450,9,1782645936098
1,3,10,150,450,10,1782645936932
1,3,10,150,350,1,1782645937698
1,3,10,150,350,2,1782645938514
1,3,10,150,350,3,1782645939231
1,3,10,150,350,4,1782645940164
1,3,10,150,350,5,1782645940932
1,3,10,150,350,6,1782645941748
1,3,10,150,350,7,1782645942564
1,3,10,150,350,8,1782645943315
1,3,10,150,350,9,1782645944131
1,3,10,150,350,10,1782645945065
1,3,10,50,350,1,1782645946198
1,3,10,50,350,2,1782645947297
1,3,10,50,350,3,1782645948198
1,3,10,50,350,4,1782645949181
1,3,10,50,350,5,1782645950531
1,3,10,50,350,6,1782645951481
1,3,10,50,350,7,1782645952354
1,3,10,50,350,8,1782645954881
1,3,10,50,350,9,1782645956151
1,3,10,50,350,10,1782645957098
1,3,10,100,250,1,1782645957831
1,3,10,100,250,2,1782645958731
1,3,10,100,250,3,1782645959697
1,3,10,100,250,4,1782645960447
1,3,10,100,250,5,1782645961181
1,3,10,100,250,6,1782645961881
1,3,10,100,250,7,1782645962814
1,3,10,100,250,8,1782645963514
1,3,10,100,250,9,1782645964198
1,3,10,100,250,10,1782645964964
1,3,10,100,350,1,1782645965747
1,3,10,100,350,2,1782645966564
1,3,10,100,350,3,1782645967335
1,3,10,100,350,4,1782645968080
1,3,10,100,350,5,1782645968847
1,3,10,100,350,6,1782645969581
1,3,10,100,350,7,1782645970347
1,3,10,100,350,8,1782645971031
1,3,10,100,350,9,1782645971830
1,3,10,100,350,10,1782645972864
1,3,10,50,250,1,1782645973814
1,3,10,50,250,2,1782645974564
1,3,10,50,250,3,1782645975397
1,3,10,50,250,4,1782645976197
1,3,10,50,250,5,1782645976914
1,3,10,50,250,6,1782645977931
1,3,10,50,250,7,1782645978847
1,3,10,50,250,8,1782645979898
1,3,10,50,250,9,1782645980797
1,3,10,50,250,10,1782645981554
1,3,10,100,450,1,1782645982247
1,3,10,100,450,2,1782645983064
1,3,10,100,450,3,1782645983963
1,3,10,100,450,4,1782645985780
1,3,10,100,450,5,1782645986681
1,3,10,100,450,6,1782645987614
1,3,10,100,450,7,1782645988881
1,3,10,100,450,8,1782645990047
1,3,10,100,450,9,1782645991181
1,3,10,100,450,10,1782645992014
2,3,10,50,350,1,1782645992935
2,3,10,50,350,2,1782645993747
2,3,10,50,350,3,1782645994647
2,3,10,50,350,4,1782645995664
2,3,10,50,350,5,1782645996630
2,3,10,50,350,6,1782645997564
2,3,10,50,350,7,1782645998414
2,3,10,50,350,8,1782645999230
2,3,10,50,350,9,1782646000314
2,3,10,50,350,10,1782646001464
2,3,10,100,250,1,1782646002197
2,3,10,100,250,2,1782646002864
2,3,10,100,250,3,1782646003563
2,3,10,100,250,4,1782646004297
2,3,10,100,250,5,1782646005096
2,3,10,100,250,6,1782646005867
2,3,10,100,250,7,1782646006563
2,3,10,100,250,8,1782646007280
2,3,10,100,250,9,1782646008047
2,3,10,100,250,10,1782646008846
2,3,10,150,350,1,1782646009546
2,3,10,150,350,2,1782646010280
2,3,10,150,350,3,1782646011297
2,3,10,150,350,4,1782646012063
2,3,10,150,350,5,1782646012797
2,3,10,150,350,6,1782646013613
2,3,10,150,350,7,1782646014430
2,3,10,150,350,8,1782646015113
2,3,10,150,350,9,1782646015913
2,3,10,150,350,10,1782646016580
2,3,10,100,350,1,1782646017279
2,3,10,100,350,2,1782646018017
2,3,10,100,350,3,1782646018763
2,3,10,100,350,4,1782646019930
2,3,10,100,350,5,1782646020996
2,3,10,100,350,6,1782646021929
2,3,10,100,350,7,1782646023079
2,3,10,100,350,8,1782646023896
2,3,10,100,350,9,1782646024663
2,3,10,100,350,10,1782646025396
2,3,10,50,250,1,1782646026196
2,3,10,50,250,2,1782646026963
2,3,10,50,250,3,1782646027846
2,3,10,50,250,4,1782646028629
2,3,10,50,250,5,1782646029546
2,3,10,50,250,6,1782646030496
2,3,10,50,250,7,1782646031696
2,3,10,50,250,8,1782646032618
2,3,10,50,250,9,1782646033529
2,3,10,50,250,10,1782646034384
2,3,10,150,450,1,1782646035079
2,3,10,150,450,2,1782646035896
2,3,10,150,450,3,1782646036779
2,3,10,150,450,4,1782646037545
2,3,10,150,450,5,1782646038646
2,3,10,150,450,6,1782646039562
2,3,10,150,450,7,1782646040479
2,3,10,150,450,8,1782646041181
2,3,10,150,450,9,1782646041948
2,3,10,150,450,10,1782646042965
2,3,10,100,450,1,1782646043831
2,3,10,100,450,2,1782646044597
2,3,10,100,450,3,1782646045347
2,3,10,100,450,4,1782646046097
2,3,10,100,450,5,1782646046881
2,3,10,100,450,6,1782646047831
2,3,10,100,450,7,1782646048764
2,3,10,100,450,8,1782646050731
2,3,10,100,450,9,1782646052680
2,3,10,100,450,10,1782646053664
2,3,10,150,250,1,1782646055831
2,3,10,150,250,2,1782646056847
2,3,10,150,250,3,1782646058098
2,3,10,150,250,4,1782646059214
2,3,10,150,250,5,1782646060364
2,3,10,150,250,6,1782646061947
2,3,10,150,250,7,1782646065063
2,3,10,150,250,8,1782646065864
2,3,10,150,250,9,1782646066830
2,3,10,150,250,10,1782646067464
2,3,10,50,450,1,1782646068513
2,3,10,50,450,2,1782646069680
2,3,10,50,450,3,1782646071014
2,3,10,50,450,4,1782646072035
2,3,10,50,450,5,1782646080063
2,3,10,50,450,6,1782646081380
2,3,10,50,450,7,1782646082664
2,3,10,50,450,8,1782646083930
2,3,10,50,450,9,1782646085663
2,3,10,50,450,10,1782646086897
