iteration,pid,num_targets,target_w,target_d,target_id,timestamp
2,1,10,150,350,9,1782640364594
2,1,10,150,350,10,1782640365912
2,1,10,50,250,1,1782640367594
2,1,10,50,250,2,1782640370144
2,1,10,50,250,3,1782640373106
2,1,10,50,250,4,1782640375993
2,1,10,50,250,5,1782640381406
2,1,10,50,250,6,1782640383710
2,1,10,50,250,7,1782640386472
2,1,10,50,250,8,1782640388980
2,1,10,50,250,9,1782640393944
2,1,10,50,250,10,1782640396176
2,1,10,100,250,1,1782640397562
2,1,10,100,250,2,1782640398589
2,1,10,100,250,3,1782640399962
2,1,10,100,250,4,1782640401277
2,1,10,100,250,5,1782640402577
2,1,10,100,250,6,1782640404827
2,1,10,100,250,7,1782640407822
2,1,10,100,250,8,1782640409126
2,1,10,100,250,9,1782640411022
2,1,10,100,250,10,1782640412943
2,1,10,100,350,1,1782640414393
2,1,10,100,350,2,1782640415705
2,1,10,100,350,3,1782640416910
2,1,10,100,350,4,1782640418560
2,1,10,100,350,5,1782640419872
2,1,10,100,350,6,1782640421388
2,1,10,100,350,7,1782640423005
2,1,10,100,350,8,1782640424276
2,1,10,100,350,9,1782640425662
2,1,10,100,350,10,1782640428577
2,1,10,150,250,1,1782640430163
2,1,10,150,250,2,1782640431543
2,1,10,150,250,3,1782640432821
2,1,10,150,250,4,1782640435471
2,1,10,150,250,5,1782640436577
2,1,10,150,250,6,1782640438021
2,1,10,150,250,7,1782640439262
2,1,10,150,250,8,1782640440526
2,1,10,150,250,9,1782640441779
2,1,10,150,250,10,1782640442877
2,1,10,100,450,1,1782640446626
2,1,10,100,450,2,1782640448561
2,1,10,100,450,3,1782640450793
2,1,10,100,450,4,1782640452476
2,1,10,100,450,5,1782640455862
2,1,10,100,450,6,1782640458159
2,1,10,100,450,7,1782640459810
2,1,10,100,450,8,1782640461404
2,1,10,100,450,9,1782640463225
2,1,10,100,450,10,1782640465537
2,1,10,50,450,1,1782640467813
2,1,10,50,450,2,1782640470393
2,1,10,50,450,3,1782640472976
2,1,10,50,450,4,1782640476375
2,1,10,50,450,5,1782640477993
2,1,10,50,450,6,1782640480687
2,1,10,50,450,7,1782640482992
2,1,10,50,450,8,1782640485028
2,1,10,50,450,9,1782640487191
2,1,10,50,450,10,1782640489611
2,1,10,150,450,1,1782640490670
2,1,10,150,450,2,1782640493120
2,1,10,150,450,3,1782640494358
2,1,10,150,450,4,1782640495659
2,1,10,150,450,5,1782640497353
2,1,10,150,450,6,1782640498793
2,1,10,150,450,7,1782640500903
2,1,10,150,450,8,1782640505025
2,1,10,150,450,9,1782640507092
2,1,10,150,450,10,1782640508410
