iteration,pid,num_targets,target_w,target_d,target_id,timestamp
2,3,10,150,350,2,1782645212486
2,3,10,150,350,3,1782645213652
2,3,10,150,350,4,1782645214436
2,3,10,150,350,5,1782645215253
2,3,10,150,350,6,1782645215986
2,3,10,150,350,7,1782645216953
2,3,10,150,350,8,1782645217752
2,3,10,150,350,9,1782645218744
2,3,10,150,350,10,1782645219552
2,3,10,100,450,1,1782645220523
2,3,10,100,450,2,1782645221453
2,3,10,100,450,3,1782645222303
2,3,10,100,450,4,1782645223169
2,3,10,100,450,5,1782645224069
2,3,10,100,450,6,1782645224969
2,3,10,100,450,7,1782645225852
2,3,10,100,450,8,1782645226769
2,3,10,100,450,9,1782645227786
2,3,10,100,450,10,1782645228659
2,3,10,50,350,1,1782645229519
2,3,10,50,350,2,1782645230602
2,3,10,50,350,3,1782645231535
2,3,10,50,350,4,1782645232419
2,3,10,50,350,5,1782645233269
2,3,10,50,350,6,1782645234352
2,3,10,50,350,7,1782645235319
2,3,10,50,350,8,1782645236202
2,3,10,50,350,9,1782645237202
2,3,10,50,350,10,1782645238269
2,3,10,50,450,1,1782645239102
2,3,10,50,450,2,1782645240152
2,3,10,50,450,3,1782645241102
2,3,10,50,450,4,1782645242086
2,3,10,50,450,5,1782645243123
2,3,10,50,450,6,1782645245185
2,3,10,50,450,7,1782645246302
2,3,10,50,450,8,1782645247319
2,3,10,50,450,9,1782645248802
2,3,10,50,450,10,1782645250752
2,3,10,100,250,1,1782645251635
2,3,10,100,250,2,1782645252502
2,3,10,100,250,3,1782645253235
2,3,10,100,250,4,1782645254069
2,3,10,100,250,5,1782645254868
2,3,10,100,250,6,1782645255618
2,3,10,100,250,7,1782645256569
2,3,10,100,250,8,1782645257384
2,3,10,100,250,9,1782645258201
2,3,10,100,250,10,1782645259018
