iteration,pid,num_targets,target_w,target_d,target_id,timestamp
1,3,10,50,450,9,1782673929520
1,3,10,50,450,10,1782673930520
2,3,10,100,250,1,1782673931303
2,3,10,100,250,2,1782673931954
2,3,10,100,250,3,1782673932637
2,3,10,100,250,4,1782673933487
2,3,10,100,250,5,1782673934104
2,3,10,100,250,6,1782673934853
2,3,10,100,250,7,1782673935553
2,3,10,100,250,8,1782673936353
2,3,10,100,250,9,1782673937137
2,3,10,100,250,10,1782673937970
2,3,10,50,350,1,1782673938926
2,3,10,50,350,2,1782673940020
2,3,10,50,350,3,1782673941187
2,3,10,50,350,4,1782673942087
2,3,10,50,350,5,1782673943087
2,3,10,50,350,6,1782673943837
2,3,10,50,350,7,1782673944703
2,3,10,50,350,8,1782673945570
2,3,10,50,350,9,1782673946892
2,3,10,50,350,10,1782673947770
2,3,10,100,350,1,1782673948487
2,3,10,100,350,2,1782673949303
2,3,10,100,350,3,1782673950120
2,3,10,100,350,4,1782673950870
2,3,10,100,350,5,1782673951903
2,3,10,100,350,6,1782673952703
2,3,10,100,350,7,1782673953370
2,3,10,100,350,8,1782673954187
2,3,10,100,350,9,1782673954936
2,3,10,100,350,10,1782673955720
2,3,10,50,450,1,1782673956703
2,3,10,50,450,2,1782673957692
2,3,10,50,450,3,1782673958586
2,3,10,50,450,4,1782673959492
2,3,10,50,450,5,1782673960703
2,3,10,50,450,6,1782673961686
2,3,10,50,450,7,1782673962603
2,3,10,50,450,8,1782673963970
2,3,10,50,450,9,1782673965087
2,3,10,50,450,10,1782673966536
2,3,10,100,450,1,1782673967519
2,3,10,100,450,2,1782673968419
2,3,10,100,450,3,1782673969136
2,3,10,100,450,4,1782673969969
2,3,10,100,450,5,1782673971303
2,3,10,100,450,6,1782673972103
2,3,10,100,450,7,1782673973019
2,3,10,100,450,8,1782673973853
2,3,10,100,450,9,1782673974802
2,3,10,100,450,10,1782673975686
2,3,10,150,250,1,1782673976936
2,3,10,150,250,2,1782673977636
2,3,10,150,250,3,1782673978252
2,3,10,150,250,4,1782673978902
2,3,10,150,250,5,1782673979603
2,3,10,150,250,6,1782673980503
2,3,10,150,250,7,1782673981136
2,3,10,150,250,8,1782673981853
2,3,10,150,250,9,1782673982552
2,3,10,150,250,10,1782673983253
2,3,10,50,250,1,1782673984369
2,3,10,50,250,2,1782673985435
2,3,10,50,250,3,1782673986602
2,3,10,50,250,4,1782673987552
2,3,10,50,250,5,1782673988602
2,3,10,50,250,6,1782673989636
2,3,10,50,250,7,1782673990619
2,3,10,50,250,8,1782673991519
2,3,10,50,250,9,1782673993135
2,3,10,50,250,10,1782673994269
2,3,10,150,350,1,1782673995002
2,3,10,150,350,2,1782673995835
2,3,10,150,350,3,1782673996952
2,3,10,150,350,4,1782673997669
2,3,10,150,350,5,1782673998319
2,3,10,150,350,6,1782673999074
2,3,10,150,350,7,1782673999802
2,3,10,150,350,8,1782674000769
2,3,10,150,350,9,1782674001368
2,3,10,150,350,10,1782674002002
2,3,10,150,450,1,1782674002869
2,3,10,150,450,2,1782674003818
2,3,10,150,450,3,1782674004518
2,3,10,150,450,4,1782674005335
2,3,10,150,450,5,1782674006069
2,3,10,150,450,6,1782674006852
2,3,10,150,450,7,1782674007569
2,3,10,150,450,8,1782674008301
2,3,10,150,450,9,1782674009052
2,3,10,150,450,10,1782674010102
