iteration,pid,num_targets,target_w,target_d,target_id,timestamp
2,1,10,100,250,6,1782642794717
2,1,10,100,250,7,1782642795212
2,1,10,100,250,8,1782642795712
2,1,10,100,250,9,1782642796162
2,1,10,100,250,10,1782642796612
2,1,10,150,350,1,1782642797049
2,1,10,150,350,2,1782642797516
2,1,10,150,350,3,1782642798262
2,1,10,150,350,4,1782642798949
2,1,10,150,350,5,1782642799433
2,1,10,150,350,6,1782642799928
2,1,10,150,350,7,1782642800349
2,1,10,150,350,8,1782642800882
2,1,10,150,350,9,1782642801311
2,1,10,150,350,10,1782642801749
2,1,10,100,350,1,1782642802233
2,1,10,100,350,2,1782642803345
2,1,10,100,350,3,1782642803850
2,1,10,100,350,4,1782642804349
2,1,10,100,350,5,1782642804832
2,1,10,100,350,6,1782642805315
2,1,10,100,350,7,1782642805833
2,1,10,100,350,8,1782642806632
2,1,10,100,350,9,1782642808278
2,1,10,100,350,10,1782642808828
2,1,10,100,450,1,1782642809383
2,1,10,100,450,2,1782642810078
2,1,10,100,450,3,1782642810745
2,1,10,100,450,4,1782642811399
2,1,10,100,450,5,1782642811965
2,1,10,100,450,6,1782642812616
2,1,10,100,450,7,1782642813965
2,1,10,100,450,8,1782642814465
2,1,10,100,450,9,1782642815094
2,1,10,100,450,10,1782642815594
2,1,10,150,450,1,1782642816049
2,1,10,150,450,2,1782642816465
2,1,10,150,450,3,1782642816882
2,1,10,150,450,4,1782642817312
2,1,10,150,450,5,1782642817715
2,1,10,150,450,6,1782642818211
2,1,10,150,450,7,1782642818845
2,1,10,150,450,8,1782642819317
2,1,10,150,450,9,1782642819994
2,1,10,150,450,10,1782642820516
2,1,10,150,250,1,1782642821082
2,1,10,150,250,2,1782642821632
2,1,10,150,250,3,1782642822128
2,1,10,150,250,4,1782642822582
2,1,10,150,250,5,1782642823111
2,1,10,150,250,6,1782642823531
2,1,10,150,250,7,1782642823948
2,1,10,150,250,8,1782642824377
2,1,10,150,250,9,1782642824832
2,1,10,150,250,10,1782642825248
2,1,10,50,350,1,1782642826261
2,1,10,50,350,2,1782642826898
2,1,10,50,350,3,1782642827766
2,1,10,50,350,4,1782642828548
2,1,10,50,350,5,1782642829532
2,1,10,50,350,6,1782642830227
2,1,10,50,350,7,1782642830761
2,1,10,50,350,8,1782642831328
2,1,10,50,350,9,1782642831878
2,1,10,50,350,10,1782642832433
