iteration,pid,num_targets,target_w,target_d,target_id,timestamp
1,1,10,150,350,1,1782642100855
1,1,10,150,350,2,1782642101822
1,1,10,150,350,3,1782642102650
1,1,10,150,350,4,1782642103374
1,1,10,150,350,5,1782642104117
1,1,10,150,350,6,1782642105017
1,1,10,150,350,7,1782642105817
1,1,10,150,350,8,1782642106555
1,1,10,150,350,9,1782642107467
1,1,10,150,350,10,1782642108167
1,1,10,150,450,1,1782642108888
1,1,10,150,450,2,1782642109571
1,1,10,150,450,3,1782642110438
1,1,10,150,450,4,1782642111450
1,1,10,150,450,5,1782642112654
1,1,10,150,450,6,1782642115007
1,1,10,150,450,7,1782642115950
1,1,10,150,450,8,1782642116656
1,1,10,150,450,9,1782642117432
1,1,10,150,450,10,1782642118255
1,1,10,50,250,1,1782642119439
1,1,10,50,250,2,1782642120406
1,1,10,50,250,3,1782642121339
1,1,10,50,250,4,1782642122255
1,1,10,50,250,5,1782642123822
1,1,10,50,250,6,1782642125015
1,1,10,50,250,7,1782642126265
1,1,10,50,250,8,1782642127537
1,1,10,50,250,9,1782642128750
1,1,10,50,250,10,1782642129922
1,1,10,100,350,1,1782642130971
1,1,10,100,350,2,1782642131854
1,1,10,100,350,3,1782642133272
1,1,10,100,350,4,1782642134257
1,1,10,100,350,5,1782642135004
1,1,10,100,350,6,1782642135987
1,1,10,100,350,7,1782642137183
1,1,10,100,350,8,1782642138371
1,1,10,100,350,9,1782642139316
1,1,10,100,350,10,1782642140070
1,1,10,100,250,1,1782642140733
1,1,10,100,250,2,1782642141499
1,1,10,100,250,3,1782642142170
1,1,10,100,250,4,1782642142787
1,1,10,100,250,5,1782642143453
1,1,10,100,250,6,1782642144170
1,1,10,100,250,7,1782642145099
1,1,10,100,250,8,1782642145754
1,1,10,100,250,9,1782642146632
1,1,10,100,250,10,1782642147852
1,1,10,50,350,1,1782642148856
1,1,10,50,350,2,1782642150372
1,1,10,50,350,3,1782642151566
1,1,10,50,350,4,1782642152823
1,1,10,50,350,5,1782642153865
1,1,10,50,350,6,1782642154887
1,1,10,50,350,7,1782642156103
1,1,10,50,350,8,1782642157088
1,1,10,50,350,9,1782642158654
1,1,10,50,350,10,1782642159887
1,1,10,100,450,1,1782642160820
1,1,10,100,450,2,1782642162687
1,1,10,100,450,3,1782642163787
1,1,10,100,450,4,1782642164856
1,1,10,100,450,5,1782642165839
1,1,10,100,450,6,1782642167171
1,1,10,100,450,7,1782642168365
1,1,10,100,450,8,1782642169538
1,1,10,100,450,9,1782642170573
1,1,10,100,450,10,1782642172021
1,1,10,150,250,1,1782642172770
1,1,10,150,250,2,1782642173520
1,1,10,150,250,3,1782642174299
1,1,10,150,250,4,1782642174949
1,1,10,150,250,5,1782642175904
1,1,10,150,250,6,1782642176620
1,1,10,150,250,7,1782642177288
1,1,10,150,250,8,1782642178086
1,1,10,150,250,9,1782642178821
1,1,10,150,250,10,1782642179904
1,1,10,50,450,1,1782642181736
1,1,10,50,450,2,1782642183119
1,1,10,50,450,3,1782642184585
1,1,10,50,450,4,1782642186048
1,1,10,50,450,5,1782642187337
1,1,10,50,450,6,1782642188749
1,1,10,50,450,7,1782642190248
1,1,10,50,450,8,1782642192204
1,1,10,50,450,9,1782642193935
1,1,10,50,450,10,1782642194969
2,1,10,150,450,1,1782642195865
2,1,10,150,450,2,1782642196803
2,1,10,150,450,3,1782642198704
2,1,10,150,450,4,1782642199670
2,1,10,150,450,5,1782642200531
2,1,10,150,450,6,1782642201469
2,1,10,150,450,7,1782642202288
2,1,10,150,450,8,1782642203355
2,1,10,150,450,9,1782642204298
2,1,10,150,450,10,1782642205269
2,1,10,100,450,1,1782642206053
2,1,10,100,450,2,1782642206931
2,1,10,100,450,3,1782642207898
2,1,10,100,450,4,1782642209215
2,1,10,100,450,5,1782642210065
2,1,10,100,450,6,1782642211102
2,1,10,100,450,7,1782642212097
2,1,10,100,450,8,1782642213015
2,1,10,100,450,9,1782642213897
2,1,10,100,450,10,1782642214869
2,1,10,150,250,1,1782642215664
2,1,10,150,250,2,1782642216585
2,1,10,150,250,3,1782642217437
2,1,10,150,250,4,1782642218147
2,1,10,150,250,5,1782642219352
2,1,10,150,250,6,1782642220198
2,1,10,150,250,7,1782642220819
2,1,10,150,250,8,1782642221803
2,1,10,150,250,9,1782642222401
2,1,10,150,250,10,1782642223031
2,1,10,50,350,1,1782642224235
2,1,10,50,350,2,1782642225447
2,1,10,50,350,3,1782642226619
2,1,10,50,350,4,1782642228098
2,1,10,50,350,5,1782642229019
2,1,10,50,350,6,1782642230014
2,1,10,50,350,7,1782642231735
2,1,10,50,350,8,1782642233172
2,1,10,50,350,9,1782642236469
2,1,10,50,350,10,1782642238463
2,1,10,50,250,1,1782642239619
2,1,10,50,250,2,1782642241102
2,1,10,50,250,3,1782642242387
2,1,10,50,250,4,1782642243552
2,1,10,50,250,5,1782642244588
2,1,10,50,250,6,1782642245536
2,1,10,50,250,7,1782642246414
2,1,10,50,250,8,1782642247218
2,1,10,50,250,9,1782642248118
2,1,10,50,250,10,1782642248996
2,1,10,150,350,1,1782642249671
2,1,10,150,350,2,1782642250380
2,1,10,150,350,3,1782642251130
2,1,10,150,350,4,1782642251770
2,1,10,150,350,5,1782642252502
2,1,10,150,350,6,1782642253502
2,1,10,150,350,7,1782642254385
2,1,10,150,350,8,1782642255018
2,1,10,150,350,9,1782642255763
2,1,10,150,350,10,1782642256635
2,1,10,50,450,1,1782642257952
2,1,10,50,450,2,1782642259030
2,1,10,50,450,3,1782642259963
2,1,10,50,450,4,1782642260970
2,1,10,50,450,5,1782642262169
2,1,10,50,450,6,1782642263501
2,1,10,50,450,7,1782642265051
2,1,10,50,450,8,1782642266118
2,1,10,50,450,9,1782642267213
2,1,10,50,450,10,1782642268468
2,1,10,100,250,1,1782642269680
2,1,10,100,250,2,1782642270535
2,1,10,100,250,3,1782642271251
2,1,10,100,250,4,1782642271934
2,1,10,100,250,5,1782642272668
2,1,10,100,250,6,1782642273217
2,1,10,100,250,7,1782642274063
2,1,10,100,250,8,1782642274713
2,1,10,100,250,9,1782642275313
2,1,10,100,250,10,1782642276000
2,1,10,100,350,1,1782642276785
2,1,10,100,350,2,1782642277446
2,1,10,100,350,3,1782642279113
2,1,10,100,350,4,1782642279829
2,1,10,100,350,5,1782642280519
2,1,10,100,350,6,1782642281496
2,1,10,100,350,7,1782642282246
2,1,10,100,350,8,1782642283337
2,1,10,100,350,9,1782642284301
2,1,10,100,350,10,1782642285151
